['[CLR]', 'presents', 'a', 'good', 'case', 'while', 'failing', 'to', 'provide', 'a', 'reason', 'for', 'us', 'to', 'care', 'beyond', 'the', 'very', 'basic', 'dictums', 'of', 'human', 'decency', '[SEP]']	[0.052170469369323624, 0.04434420595678668, 0.021165671197834225, 0.034694299553077214, 0.04988657458112467, 0.027494246503723667, 0.04100768329450862, 0.018517398966847017, 0.03507085386452549, 0.018966727534648488, 0.03534063384485396, 0.022059635747737456, 0.02698577178037869, 0.02283955985354815, 0.04644526496816724, 0.03220949393967263, 0.01883538509697009, 0.024641642080461944, 0.04134172141455534, 0.17322852330106664, 0.02005838273889709, 0.03375921515343878, 0.08460849141514387, 0.07432814784270819]
['[CLR]', 'beautifully', 'crafted', 'engaging', 'filmmaking', 'that', 'should', 'attract', 'upscale', 'audiences', 'hungry', 'for', 'quality', 'and', 'a', 'nostalgic', 'twisty', 'yarn', 'that', 'will', 'keep', 'them', 'guessing', '[SEP]']	[0.05591364962990571, 0.04029012029939162, 0.0450902932845449, 0.0380163325062762, 0.07406991430737428, 0.021701705655274007, 0.02359352926194748, 0.03571846890776368, 0.04070062357889535, 0.04058382101627163, 0.042923792359464696, 0.01981503915445475, 0.02901659367555934, 0.01869173867101123, 0.01905806195441308, 0.10683354558029029, 0.06168552065267856, 0.0675566302751945, 0.02047213200152144, 0.02193376349545261, 0.02354316723895669, 0.020364344706036624, 0.059073568809734404, 0.07335364297758738]
['[CLR]', 'bread', 'my', 'sweet', 'has', 'so', 'many', 'flaws', 'it', 'would', 'be', 'easy', 'for', 'critics', 'to', 'shred', 'it', '[SEP]']	[0.07368579409775702, 0.09079290067351314, 0.04279694541609854, 0.06854787454690571, 0.04405715380213206, 0.029404099566919497, 0.0350825136798612, 0.07088176319115555, 0.032177611056648604, 0.031702477972621136, 0.027444161258688093, 0.055683275442103115, 0.03512152551568511, 0.0833833323650673, 0.02819902770475533, 0.11386532556593808, 0.03366084465919214, 0.10351337348495837]
['[CLR]', 'slow', 'silly', 'and', 'unintentionally', 'hilarious', '[SEP]']	[0.11553632388561538, 0.06855457390388423, 0.09649571924268133, 0.05007503734744812, 0.4387501428488765, 0.08582185777226461, 0.14476634499923008]
['[CLR]', 'ultimately', 'feels', 'empty', 'and', 'unsatisfying', 'like', 'swallowing', 'a', 'communion', 'wafer', 'without', 'the', 'wine', '[SEP]']	[0.07225173229224272, 0.06512031218873951, 0.04614533494061103, 0.03595998668126696, 0.025959077655386874, 0.2059899309425245, 0.03535517196922476, 0.052581646848537854, 0.026097900806471338, 0.07256491389224551, 0.11794859502391544, 0.03344245812433308, 0.027345097373195015, 0.05210882451449328, 0.13112901674681207]
['[CLR]', 'exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza', '[SEP]']	[0.057071217469380806, 0.07889704578505587, 0.022189168260091444, 0.08512043390393109, 0.02179527374027703, 0.021323049201811137, 0.07523840346714611, 0.0590512746314381, 0.08083328752807321, 0.02018603333030879, 0.02029161143878585, 0.10789070151731743, 0.0524032944119658, 0.019278111055939417, 0.020464953759850576, 0.03477103489072763, 0.15347869613497248, 0.0697164094729273]
['[CLR]', 'the', 'film', 'rehashes', 'several', 'old', 'themes', 'and', 'is', 'capped', 'with', 'pointless', 'extremes', '[SEP]']	[0.08154025993271453, 0.02833933417020352, 0.052408695780220414, 0.18041174645996355, 0.04113141714648468, 0.040855553429479684, 0.07644422360154585, 0.029461929544678172, 0.03337058923594629, 0.0880982534159653, 0.040914876747200984, 0.10583499002921373, 0.07394472573067412, 0.12724340477570906]
['[CLR]', 'ryan', 'gosling', 'is', 'in', 'a', 'word', 'brilliant', 'as', 'the', 'conflicted', 'daniel', '[SEP]']	[0.08025435140780965, 0.06288063759054326, 0.11902283501107025, 0.04687712629522498, 0.04152430926174911, 0.037907222324287386, 0.07303703504872193, 0.10681560295842107, 0.041029245199165065, 0.039539358135596066, 0.1689236891994363, 0.06022098537967891, 0.12196760218829633]
['[CLR]', 'if', 'deuces', 'wild', 'had', 'been', 'tweaked', 'up', 'a', 'notch', 'it', 'would', 'have', 'become', 'a', 'camp', 'adventure', 'one', 'of', 'those', 'movies', '[SEP]']	[0.05286921688091993, 0.02254188214029169, 0.1231100960481534, 0.04885140442671729, 0.027251567186916157, 0.023348891470361274, 0.15065982851702758, 0.022964544844451745, 0.02038677860328693, 0.07313553928717667, 0.021022948662138954, 0.021425779010819837, 0.02119424951990048, 0.026683807788924156, 0.020498735593941074, 0.040495705251965115, 0.06987927443123047, 0.02397110472138777, 0.020788871172087674, 0.03103059291897303, 0.06646219089189774, 0.07142699063143139]
['[CLR]', 'frida', 'is', 'certainly', 'no', 'disaster', 'but', 'neither', 'is', 'it', 'the', 'kahlo', 'movie', 'frida', 'fans', 'have', 'been', 'looking', 'for', '[SEP]']	[0.059616279080313306, 0.07018619034031602, 0.028168567944736243, 0.04644898399225567, 0.027519821784588443, 0.060928697691036364, 0.024340684655139833, 0.038693699482934434, 0.0346024345607474, 0.027580685538072046, 0.026788735047937804, 0.12335915437934819, 0.07228714305603566, 0.08246739148215027, 0.06394907278017194, 0.027084595948239566, 0.024673157965561212, 0.03428323368935372, 0.03313097353344073, 0.09389049704762119]
