,sentence_id,word_id,word,TRT,relFix
0,0,0,henry,0.0,0.0
1,0,1,ford,97.0,0.04314946619217082
2,0,2,",",0.0,0.0
3,0,2,with,0.0,0.0
4,0,3,his,0.0,0.0
5,0,4,son,0.0,0.0
6,0,5,edsel,139.0,0.061832740213523134
7,0,6,",",0.0,0.0
8,0,6,founded,243.0,0.10809608540925267
9,0,7,the,0.0,0.0
10,0,8,ford,0.0,0.0
11,0,9,foundation,76.0,0.033807829181494664
12,0,10,in,0.0,0.0
13,0,11,1936,461.0,0.2050711743772242
14,0,12,as,0.0,0.0
15,0,13,a,75.0,0.03336298932384341
16,0,14,local,114.0,0.050711743772241996
17,0,15,philanthropic,83.0,0.03692170818505338
18,0,16,organization,150.0,0.06672597864768683
19,0,17,with,0.0,0.0
20,0,18,a,0.0,0.0
21,0,19,broad,157.0,0.06983985765124555
22,0,20,charter,102.0,0.045373665480427046
23,0,21,to,110.0,0.04893238434163701
24,0,22,promote,339.0,0.15080071174377224
25,0,23,human,102.0,0.045373665480427046
26,0,24,welfare,0.0,0.0
27,0,25,.,0.0,0.0
28,1,0,after,0.0,0.0
29,1,1,this,67.0,0.04944649446494465
30,1,2,initial,84.0,0.06199261992619926
31,1,3,success,0.0,0.0
32,1,4,",",0.0,0.0
33,1,4,ford,0.0,0.0
34,1,5,left,0.0,0.0
35,1,6,edison,135.0,0.0996309963099631
36,1,7,illuminating,193.0,0.14243542435424356
37,1,8,and,0.0,0.0
38,1,9,",",0.0,0.0
39,1,9,with,0.0,0.0
40,1,10,other,117.0,0.08634686346863468
41,1,11,investors,311.0,0.22952029520295203
42,1,12,",",0.0,0.0
43,1,12,formed,145.0,0.1070110701107011
44,1,13,the,99.0,0.07306273062730627
45,1,14,detroit,0.0,0.0
46,1,15,automobile,204.0,0.15055350553505534
47,1,16,company,0.0,0.0
48,1,17,.,0.0,0.0
49,2,0,with,0.0,0.0
50,2,1,his,70.0,0.05439005439005439
51,2,2,interest,212.0,0.16472416472416473
52,2,3,in,0.0,0.0
53,2,4,race,0.0,0.0
54,2,5,cars,0.0,0.0
55,2,6,",",0.0,0.0
56,2,6,he,118.0,0.09168609168609168
57,2,7,formed,0.0,0.0
58,2,8,a,0.0,0.0
59,2,9,second,147.0,0.11421911421911422
60,2,10,company,119.0,0.09246309246309246
61,2,11,",",0.0,0.0
62,2,11,the,0.0,0.0
63,2,12,henry,197.0,0.15306915306915306
64,2,13,ford,128.0,0.09945609945609946
65,2,14,company,296.0,0.22999222999222999
66,2,15,.,0.0,0.0
67,3,0,during,0.0,0.0
68,3,1,this,99.0,0.03197674418604651
69,3,2,period,54.0,0.01744186046511628
70,3,3,",",0.0,0.0
71,3,3,he,0.0,0.0
72,3,4,personally,136.0,0.04392764857881137
73,3,5,drove,82.0,0.02648578811369509
74,3,6,his,0.0,0.0
75,3,7,quadricycle,364.0,0.11757105943152454
76,3,8,to,0.0,0.0
