,sentence_id,word_id,word,TRT,relFix
0,0,0,henry,82.0,0.021744895253248474
1,0,1,ford,195.0,0.05171042163882259
2,0,2,",",0.0,0.0
3,0,2,with,130.0,0.03447361442588173
4,0,3,his,0.0,0.0
5,0,4,son,0.0,0.0
6,0,5,edsel,296.0,0.0784937682312384
7,0,6,",",0.0,0.0
8,0,6,founded,224.0,0.05940068947228852
9,0,7,the,170.0,0.045080880403076104
10,0,8,ford,0.0,0.0
11,0,9,foundation,257.0,0.06815168390347388
12,0,10,in,94.0,0.024927075046406788
13,0,11,1936,212.0,0.0562185096791302
14,0,12,as,188.0,0.049854150092813576
15,0,13,a,158.0,0.041898700609917794
16,0,14,local,88.0,0.023335985149827633
17,0,15,philanthropic,449.0,0.1190665605940069
18,0,16,organization,350.0,0.09281357730045081
19,0,17,with,0.0,0.0
20,0,18,a,0.0,0.0
21,0,19,broad,159.0,0.042163882259347654
22,0,20,charter,123.0,0.03261734287987271
23,0,21,to,0.0,0.0
24,0,22,promote,213.0,0.056483691328560064
25,0,23,human,118.0,0.031291434632723415
26,0,24,welfare,265.0,0.07027313709891275
27,0,25,.,0.0,0.0
28,1,0,after,144.0,0.0431784107946027
29,1,1,this,263.0,0.07886056971514242
30,1,2,initial,263.0,0.07886056971514242
31,1,3,success,161.0,0.04827586206896552
32,1,4,",",0.0,0.0
33,1,4,ford,128.0,0.038380809595202396
34,1,5,left,269.0,0.08065967016491754
35,1,6,edison,135.0,0.04047976011994003
36,1,7,illuminating,358.0,0.10734632683658171
37,1,8,and,433.0,0.12983508245877062
38,1,9,",",0.0,0.0
39,1,9,with,179.0,0.053673163418290856
40,1,10,other,200.0,0.05997001499250375
41,1,11,investors,172.0,0.051574212893553226
42,1,12,",",0.0,0.0
43,1,12,formed,133.0,0.039880059970014994
44,1,13,the,0.0,0.0
45,1,14,detroit,201.0,0.06026986506746627
46,1,15,automobile,179.0,0.053673163418290856
47,1,16,company,117.0,0.035082458770614694
48,1,17,.,0.0,0.0
49,2,0,with,167.0,0.04393580636674559
50,2,1,his,86.0,0.022625624835569586
51,2,2,interest,809.0,0.21283872665088135
52,2,3,in,0.0,0.0
53,2,4,race,304.0,0.0799789529071297
54,2,5,cars,0.0,0.0
55,2,6,",",0.0,0.0
56,2,6,he,81.0,0.021310181531176007
57,2,7,formed,309.0,0.08129439621152329
58,2,8,a,0.0,0.0
59,2,9,second,359.0,0.0944488292554591
60,2,10,company,270.0,0.07103393843725335
61,2,11,",",0.0,0.0
62,2,11,the,160.0,0.04209418574059458
63,2,12,henry,719.0,0.1891607471717969
64,2,13,ford,365.0,0.09602736122073138
65,2,14,company,172.0,0.04525124967113917
66,2,15,.,0.0,0.0
67,3,0,during,359.0,0.04108961886230972
68,3,1,this,0.0,0.0
69,3,2,period,578.0,0.06615543092594713
70,3,3,",",0.0,0.0
71,3,3,he,127.0,0.014535881881652741
72,3,4,personally,325.0,0.037198122925489296
73,3,5,drove,254.0,0.029071763763305482
74,3,6,his,0.0,0.0
75,3,7,quadricycle,1236.0,0.14146732287970698
76,3,8,to,0.0,0.0
77,3,9,victory,318.0,0.03639693258555568
78,3,10,in,52.0,0.0059516996680782875
79,3,11,a,270.0,0.030903055968868033
80,3,12,race,0.0,0.0
81,3,13,against,196.0,0.02243332951814124
82,3,14,alexander,262.0,0.029987409866086757
83,3,15,winton,403.0,0.04612567242760673
84,3,16,",",0.0,0.0
85,3,16,a,61.0,0.006981801533707222
86,3,17,well-known,320.0,0.036625844111251
87,3,18,driver,180.0,0.02060203731257869
88,3,19,and,100.0,0.011445576284765937
89,3,20,the,238.0,0.027240471557742934
90,3,21,heavy,723.0,0.08275151653885773
91,3,22,favorite,721.0,0.08252260501316241
92,3,23,on,0.0,0.0
93,3,24,october,627.0,0.07176376330548243
94,3,25,10,641.0,0.07336614398534966
95,3,26,",",0.0,0.0
96,3,26,1901,746.0,0.0853839990843539
97,3,27,.,0.0,0.0
98,4,0,ford,266.0,0.07578347578347579
99,4,1,was,108.0,0.03076923076923077
100,4,2,forced,0.0,0.0
101,4,3,out,206.0,0.05868945868945869
102,4,4,of,0.0,0.0
103,4,5,the,131.0,0.037321937321937323
104,4,6,company,188.0,0.05356125356125356
105,4,7,by,0.0,0.0
106,4,8,the,112.0,0.03190883190883191
107,4,9,investors,235.0,0.06695156695156695
108,4,10,",",0.0,0.0
109,4,10,including,153.0,0.04358974358974359
110,4,11,henry,143.0,0.040740740740740744
111,4,12,m,0.0,0.0
112,4,13,.,0.0,0.0
113,4,13,leland,300.0,0.08547008547008547
114,4,14,in,111.0,0.03162393162393162
115,4,15,1902,443.0,0.12621082621082622
116,4,16,",",0.0,0.0
117,4,16,and,110.0,0.03133903133903134
118,4,17,the,135.0,0.038461538461538464
119,4,18,company,101.0,0.028774928774928776
120,4,19,was,87.0,0.024786324786324785
121,4,20,reorganized,357.0,0.10170940170940171
122,4,21,as,115.0,0.03276353276353276
123,4,22,cadillac,209.0,0.05954415954415954
124,4,23,.,0.0,0.0
125,5,0,in,0.0,0.0
126,5,1,1891,748.0,0.10812373518357907
127,5,2,",",0.0,0.0
128,5,2,ford,585.0,0.08456201214223764
129,5,3,became,268.0,0.03873952009251229
130,5,4,an,98.0,0.014165943914426134
131,5,5,engineer,391.0,0.05651922520959815
132,5,6,with,215.0,0.031078346342873663
133,5,7,the,99.0,0.014310494362532523
134,5,8,edison,733.0,0.10595547846198324
135,5,9,illuminating,313.0,0.0452442902572998
136,5,10,company,444.0,0.06418039895923677
137,5,11,",",0.0,0.0
138,5,11,and,0.0,0.0
139,5,12,after,89.0,0.012864989881468633
140,5,13,his,222.0,0.032090199479618386
141,5,14,promotion,134.0,0.019369760046256145
142,5,15,to,140.0,0.02023706273489448
143,5,16,chief,52.0,0.007516623301532235
144,5,17,engineer,339.0,0.049002601908065914
145,5,18,in,0.0,0.0
146,5,19,1893,289.0,0.041775079502746455
147,5,20,",",0.0,0.0
148,5,20,he,0.0,0.0
149,5,21,had,75.0,0.010841283607979185
150,5,22,enough,128.0,0.01850245735761781
151,5,23,time,0.0,0.0
152,5,24,and,83.0,0.011997687192830299
153,5,25,money,98.0,0.014165943914426134
154,5,26,to,78.0,0.011274934952298352
155,5,27,devote,83.0,0.011997687192830299
156,5,28,attention,162.0,0.023417172593235037
157,5,29,to,0.0,0.0
158,5,30,his,112.0,0.016189650187915582
159,5,31,personal,96.0,0.013876843018213356
160,5,32,experiments,127.0,0.018357906909511418
161,5,33,on,0.0,0.0
162,5,34,internal,336.0,0.04856895056374675
163,5,35,combustion,215.0,0.031078346342873663
164,5,36,engines,166.0,0.023995374385660597
165,5,37,.,0.0,0.0
166,6,0,these,199.0,0.044124168514412414
167,6,1,experiments,147.0,0.03259423503325942
168,6,2,culminated,470.0,0.10421286031042129
169,6,3,in,0.0,0.0
170,6,4,1896,504.0,0.11175166297117517
171,6,5,with,410.0,0.09090909090909091
172,6,6,the,54.0,0.01197339246119734
173,6,7,completion,257.0,0.05698447893569845
174,6,8,of,117.0,0.025942350332594236
175,6,9,his,0.0,0.0
176,6,10,own,147.0,0.03259423503325942
177,6,11,self-propelled,264.0,0.05853658536585366
178,6,12,vehicle,163.0,0.03614190687361419
179,6,13,named,0.0,0.0
180,6,14,the,94.0,0.020842572062084258
181,6,15,quadricycle,203.0,0.04501108647450111
182,6,16,",",0.0,0.0
183,6,16,which,183.0,0.04057649667405765
184,6,17,he,0.0,0.0
185,6,18,test-drove,151.0,0.03348115299334811
186,6,19,on,177.0,0.03924611973392461
187,6,20,june,332.0,0.07361419068736141
188,6,21,4,0.0,0.0
189,6,22,of,295.0,0.06541019955654102
190,6,23,that,200.0,0.04434589800443459
191,6,24,year,143.0,0.03170731707317073
192,6,25,.,0.0,0.0
193,7,0,ford,367.0,0.07462383082553883
194,7,1,was,103.0,0.020943472956486377
195,7,2,born,62.0,0.012606750711671411
196,7,3,on,95.0,0.01931679544530297
197,7,4,a,0.0,0.0
198,7,5,prosperous,453.0,0.09211061407076047
199,7,6,farm,108.0,0.021960146400976006
200,7,7,in,0.0,0.0
201,7,8,springwells,262.0,0.05327368849125661
202,7,9,township,151.0,0.030703538023586822
203,7,10,(now,182.0,0.03700691337942253
204,7,11,in,72.0,0.014640097600650671
205,7,12,the,0.0,0.0
206,7,13,city,0.0,0.0
207,7,14,of,82.0,0.01667344448962993
208,7,15,dearborn,383.0,0.07787718584790565
209,7,16,",",0.0,0.0
210,7,16,michigan,87.0,0.01769011793411956
211,7,17,),0.0,0.0
212,7,17,owned,513.0,0.10431069540463603
213,7,18,by,0.0,0.0
214,7,19,his,160.0,0.032533550223668155
215,7,20,parents,0.0,0.0
216,7,21,",",0.0,0.0
217,7,21,william,207.0,0.04209028060187068
218,7,22,ford,183.0,0.037210248068320455
219,7,23,(1826-1905,359.0,0.07299715331435543
220,7,24,),0.0,0.0
221,7,24,and,0.0,0.0
222,7,25,mary,83.0,0.016876779178527857
223,7,26,litogot,230.0,0.04676697844652298
224,7,27,(c1839-1876),187.0,0.03802358682391216
225,7,28,",",0.0,0.0
226,7,28,immigrants,137.0,0.027856852379015862
227,7,29,from,0.0,0.0
228,7,30,county,187.0,0.03802358682391216
229,7,31,cork,121.0,0.024603497356649046
230,7,32,",",0.0,0.0
231,7,32,ireland,144.0,0.029280195201301342
232,7,33,.,0.0,0.0
233,8,0,in,149.0,0.044933655006031366
234,8,1,the,400.0,0.12062726176115803
235,8,2,years,478.0,0.14414957780458384
236,8,3,between,209.0,0.06302774427020506
237,8,4,the,117.0,0.03528347406513872
238,8,5,wars,826.0,0.24909529553679133
239,8,6,",",0.0,0.0
240,8,6,henry,236.0,0.07117008443908324
241,8,7,ford,212.0,0.06393244873341375
242,8,8,supported,432.0,0.13027744270205066
243,8,9,adolf,257.0,0.07750301568154402
244,9,0,there,105.0,0.04242424242424243
245,9,1,is,0.0,0.0
246,9,2,also,276.0,0.11151515151515151
247,9,3,some,164.0,0.06626262626262626
248,9,4,evidence,0.0,0.0
249,9,5,that,0.0,0.0
250,9,6,henry,129.0,0.052121212121212124
251,9,7,ford,163.0,0.06585858585858585
252,9,8,gave,122.0,0.04929292929292929
253,9,9,adolf,0.0,0.0
254,9,10,hitler,90.0,0.03636363636363636
255,9,11,direct,92.0,0.037171717171717175
256,9,12,financial,235.0,0.09494949494949495
257,9,13,backing,214.0,0.08646464646464647
258,9,14,when,231.0,0.09333333333333334
259,9,15,hitler,162.0,0.06545454545454546
260,9,16,was,250.0,0.10101010101010101
261,9,17,first,0.0,0.0
262,9,18,starting,117.0,0.04727272727272727
263,9,19,out,0.0,0.0
264,9,20,in,125.0,0.050505050505050504
265,9,21,politics,0.0,0.0
266,9,22,.,0.0,0.0
267,10,0,this,202.0,0.08118971061093247
268,10,1,can,98.0,0.03938906752411576
269,10,2,in,78.0,0.03135048231511254
270,10,3,part,394.0,0.15836012861736334
271,10,4,be,248.0,0.09967845659163987
272,10,5,traced,184.0,0.07395498392282958
273,10,6,to,90.0,0.03617363344051447
274,10,7,statements,442.0,0.17765273311897106
275,10,8,from,120.0,0.04823151125401929
276,10,9,kurt,168.0,0.06752411575562701
277,10,10,ludecke,464.0,0.1864951768488746
278,10,11,",",0.0,0.0
279,11,0,although,105.0,0.0226928895612708
280,11,1,ford,85.0,0.01837043440674303
281,11,2,is,0.0,0.0
282,11,3,often,337.0,0.07283336935379295
283,11,4,credited,196.0,0.04236006051437216
284,11,5,with,144.0,0.031121677112599958
285,11,6,the,256.0,0.05532742597795548
286,11,7,idea,73.0,0.015776961314026366
287,11,8,",",0.0,0.0
288,11,8,contemporary,424.0,0.09163604927598876
289,11,9,sources,244.0,0.05273395288523881
290,11,10,indicate,276.0,0.05964988113248325
291,11,11,that,0.0,0.0
292,11,12,the,148.0,0.03198616814350551
293,11,13,concept,82.0,0.017722066133563863
294,11,14,and,0.0,0.0
295,11,15,its,189.0,0.04084720121028744
296,11,16,development,143.0,0.03090555435487357
297,11,17,came,115.0,0.02485411713853469
298,11,18,from,107.0,0.02312513507672358
299,11,19,employees,299.0,0.06462070456019019
300,11,20,clarence,189.0,0.04084720121028744
301,11,21,avery,169.0,0.03652474605575967
302,11,22,",",0.0,0.0
303,11,22,peter,160.0,0.034579641236222175
304,11,23,e,0.0,0.0
305,11,24,.,0.0,0.0
306,11,24,martin,159.0,0.03436351847849579
307,11,25,",",0.0,0.0
308,11,25,charles,135.0,0.02917657229306246
309,11,26,e,53.0,0.011454506159498595
310,11,27,.,0.0,0.0
311,11,27,sorensen,195.0,0.04214393775664577
312,11,28,",",0.0,0.0
313,11,28,and,0.0,0.0
314,11,29,c.h,344.0,0.07434622865787767
315,11,30,.,0.0,0.0
316,11,30,wills,0.0,0.0
317,11,31,.,0.0,0.0
318,12,0,henry,106.0,0.043353783231083846
319,12,1,ford,60.0,0.024539877300613498
320,12,2,advocated,346.0,0.14151329243353783
321,12,3,long-time,256.0,0.10470347648261759
322,12,4,associate,448.0,0.18323108384458078
323,12,5,harry,303.0,0.12392638036809817
324,12,6,bennett,596.0,0.24376278118609407
325,12,7,to,0.0,0.0
326,12,8,take,0.0,0.0
327,12,9,the,330.0,0.13496932515337423
328,12,10,spot,0.0,0.0
329,12,11,.,0.0,0.0
330,14,0,in,98.0,0.021581149526536007
331,14,1,1879,648.0,0.14269984584893194
332,14,2,",",0.0,0.0
333,14,2,he,82.0,0.01805769654261176
334,14,3,left,194.0,0.04272186743008148
335,14,4,home,164.0,0.03611539308522352
336,14,5,for,0.0,0.0
337,14,6,the,472.0,0.10394186302576525
338,14,7,nearby,451.0,0.09931733098436468
339,14,8,city,383.0,0.08434265580268663
340,14,9,of,0.0,0.0
341,14,10,detroit,202.0,0.0444835939220436
342,14,11,to,0.0,0.0
343,14,12,work,0.0,0.0
344,14,13,as,0.0,0.0
345,14,14,an,0.0,0.0
346,14,15,apprentice,0.0,0.0
347,14,16,machinist,0.0,0.0
348,14,17,",",0.0,0.0
349,14,17,first,0.0,0.0
350,14,18,with,0.0,0.0
351,14,19,james,0.0,0.0
352,14,20,f,0.0,0.0
353,14,21,.,0.0,0.0
354,14,21,flower,331.0,0.07289143360493283
355,14,22,&,75.0,0.016516185862144903
356,14,23,bros.,234.0,0.05153049988989209
357,14,24,",",0.0,0.0
358,14,24,and,0.0,0.0
359,14,25,later,281.0,0.06188064303016957
360,14,26,with,134.0,0.02950891874036556
361,14,27,the,313.0,0.06892754899801806
362,14,28,detroit,240.0,0.05285179475886369
363,14,29,dry,0.0,0.0
364,14,30,dock,239.0,0.05263157894736842
365,14,31,co,0.0,0.0
366,14,32,.,0.0,0.0
367,15,0,alexander,1267.0,0.13283707276158524
368,15,1,rae,368.0,0.038582512057035015
369,15,2,baldwin,1016.0,0.10652128328790103
370,15,3,iii,236.0,0.02474313273222898
371,15,4,(born,314.0,0.03292094778779618
372,15,5,april,168.0,0.017613755504298594
373,15,6,3,0.0,0.0
374,15,7,",",0.0,0.0
375,15,7,1958,352.0,0.036905011532816105
376,15,8,",",0.0,0.0
377,15,8,in,282.0,0.029565946739358355
378,15,9,massapequa,581.0,0.06091423778569931
379,15,10,",",0.0,0.0
380,15,10,long,229.0,0.024009226252883206
381,15,11,island,91.0,0.009540784231495073
382,15,12,",",0.0,0.0
383,15,12,new,0.0,0.0
384,15,13,york,196.0,0.020549381421681695
385,15,14,",",0.0,0.0
386,15,14,usa,212.0,0.022226881945900608
387,15,15,),0.0,0.0
388,15,15,is,97.0,0.010169846928077165
389,15,16,an,146.0,0.015307192283497589
390,15,17,american,374.0,0.03921157475361711
