,sentence_id,word_id,word,TRT,relFix
0,0,0,henry,56.0,0.0196078431372549
1,0,1,ford,112.0,0.0392156862745098
2,0,2,",",0.0,0.0
3,0,2,with,0.0,0.0
4,0,3,his,64.0,0.022408963585434174
5,0,4,son,388.0,0.13585434173669467
6,0,5,edsel,130.0,0.04551820728291316
7,0,6,",",0.0,0.0
8,0,6,founded,197.0,0.06897759103641457
9,0,7,the,0.0,0.0
10,0,8,ford,0.0,0.0
11,0,9,foundation,106.0,0.03711484593837535
12,0,10,in,134.0,0.0469187675070028
13,0,11,1936,331.0,0.11589635854341737
14,0,12,as,151.0,0.05287114845938375
15,0,13,a,0.0,0.0
16,0,14,local,92.0,0.03221288515406162
17,0,15,philanthropic,275.0,0.09628851540616247
18,0,16,organization,183.0,0.06407563025210083
19,0,17,with,0.0,0.0
20,0,18,a,0.0,0.0
21,0,19,broad,0.0,0.0
22,0,20,charter,181.0,0.06337535014005602
23,0,21,to,0.0,0.0
24,0,22,promote,288.0,0.10084033613445378
25,0,23,human,168.0,0.058823529411764705
26,0,24,welfare,0.0,0.0
27,0,25,.,0.0,0.0
28,1,0,after,0.0,0.0
29,1,1,this,169.0,0.07791609036422315
30,1,2,initial,460.0,0.21207929921622867
31,1,3,success,66.0,0.030428769017980636
32,1,4,",",0.0,0.0
33,1,4,ford,70.0,0.03227293683725219
34,1,5,left,88.0,0.04057169202397418
35,1,6,edison,186.0,0.08575380359612725
36,1,7,illuminating,320.0,0.1475334255417243
37,1,8,and,0.0,0.0
38,1,9,",",0.0,0.0
39,1,9,with,97.0,0.04472106961733518
40,1,10,other,0.0,0.0
41,1,11,investors,397.0,0.1830336560627017
42,1,12,",",0.0,0.0
43,1,12,formed,120.0,0.05532503457814661
44,1,13,the,0.0,0.0
45,1,14,detroit,52.0,0.0239741816505302
46,1,15,automobile,144.0,0.06639004149377593
47,1,16,company,0.0,0.0
48,1,17,.,0.0,0.0
49,2,0,with,0.0,0.0
50,2,1,his,97.0,0.08591674047829938
51,2,2,interest,283.0,0.25066430469441986
52,2,3,in,156.0,0.13817537643932684
53,2,4,race,54.0,0.047829937998228524
54,2,5,cars,0.0,0.0
55,2,6,",",0.0,0.0
56,2,6,he,0.0,0.0
57,2,7,formed,113.0,0.10008857395925598
58,2,8,a,0.0,0.0
59,2,9,second,0.0,0.0
60,2,10,company,72.0,0.0637732506643047
61,2,11,",",0.0,0.0
62,2,11,the,0.0,0.0
63,2,12,henry,105.0,0.09300265721877768
64,2,13,ford,151.0,0.1337466784765279
65,2,14,company,98.0,0.08680248007085917
66,2,15,.,0.0,0.0
67,3,0,during,0.0,0.0
68,3,1,this,111.0,0.03280141843971631
69,3,2,period,198.0,0.05851063829787234
70,3,3,",",0.0,0.0
71,3,3,he,97.0,0.028664302600472813
72,3,4,personally,323.0,0.09544917257683215
73,3,5,drove,192.0,0.05673758865248227
74,3,6,his,109.0,0.03221040189125295
75,3,7,quadricycle,338.0,0.09988179669030733
76,3,8,to,0.0,0.0
77,3,9,victory,176.0,0.05200945626477541
78,3,10,in,88.0,0.026004728132387706
79,3,11,a,0.0,0.0
80,3,12,race,246.0,0.0726950354609929
81,3,13,against,76.0,0.022458628841607566
82,3,14,alexander,189.0,0.05585106382978723
83,3,15,winton,106.0,0.031323877068557916
84,3,16,",",0.0,0.0
85,3,16,a,59.0,0.01743498817966903
86,3,17,well-known,107.0,0.031619385342789595
87,3,18,driver,119.0,0.03516548463356974
88,3,19,and,0.0,0.0
89,3,20,the,0.0,0.0
90,3,21,heavy,111.0,0.03280141843971631
91,3,22,favorite,344.0,0.1016548463356974
92,3,23,on,0.0,0.0
93,3,24,october,140.0,0.041371158392434985
94,3,25,10,151.0,0.044621749408983453
95,3,26,",",0.0,0.0
96,3,26,1901,104.0,0.030732860520094562
97,3,27,.,0.0,0.0
98,4,0,ford,396.0,0.21926910299003322
99,4,1,was,150.0,0.08305647840531562
100,4,2,forced,0.0,0.0
101,4,3,out,99.0,0.054817275747508304
102,4,4,of,0.0,0.0
103,4,5,the,0.0,0.0
104,4,6,company,88.0,0.048726467331118496
105,4,7,by,0.0,0.0
106,4,8,the,110.0,0.06090808416389812
107,4,9,investors,0.0,0.0
108,4,10,",",0.0,0.0
109,4,10,including,0.0,0.0
110,4,11,henry,250.0,0.13842746400885936
111,4,12,m,0.0,0.0
112,4,13,.,0.0,0.0
113,4,13,leland,128.0,0.07087486157253599
114,4,14,in,0.0,0.0
115,4,15,1902,0.0,0.0
116,4,16,",",0.0,0.0
117,4,16,and,0.0,0.0
118,4,17,the,108.0,0.059800664451827246
119,4,18,company,52.0,0.028792912513842746
120,4,19,was,0.0,0.0
121,4,20,reorganized,351.0,0.19435215946843853
122,4,21,as,0.0,0.0
123,4,22,cadillac,74.0,0.04097452934662237
124,4,23,.,0.0,0.0
125,5,0,in,0.0,0.0
126,5,1,1891,308.0,0.09238152369526095
127,5,2,",",0.0,0.0
128,5,2,ford,136.0,0.04079184163167367
129,5,3,became,0.0,0.0
130,5,4,an,111.0,0.03329334133173365
131,5,5,engineer,118.0,0.03539292141571686
132,5,6,with,122.0,0.03659268146370726
133,5,7,the,357.0,0.10707858428314337
134,5,8,edison,0.0,0.0
135,5,9,illuminating,199.0,0.05968806238752249
136,5,10,company,211.0,0.0632873425314937
137,5,11,",",0.0,0.0
138,5,11,and,0.0,0.0
139,5,12,after,113.0,0.03389322135572886
140,5,13,his,0.0,0.0
141,5,14,promotion,142.0,0.04259148170365927
142,5,15,to,0.0,0.0
143,5,16,chief,65.0,0.019496100779844032
144,5,17,engineer,171.0,0.05128974205158968
145,5,18,in,0.0,0.0
146,5,19,1893,441.0,0.13227354529094182
147,5,20,",",0.0,0.0
148,5,20,he,0.0,0.0
149,5,21,had,122.0,0.03659268146370726
150,5,22,enough,0.0,0.0
151,5,23,time,0.0,0.0
152,5,24,and,116.0,0.03479304139172166
153,5,25,money,0.0,0.0
154,5,26,to,71.0,0.021295740851829635
155,5,27,devote,0.0,0.0
156,5,28,attention,83.0,0.02489502099580084
157,5,29,to,0.0,0.0
158,5,30,his,0.0,0.0
159,5,31,personal,200.0,0.059988002399520096
160,5,32,experiments,113.0,0.03389322135572886
161,5,33,on,0.0,0.0
162,5,34,internal,135.0,0.040491901619676064
163,5,35,combustion,0.0,0.0
164,5,36,engines,0.0,0.0
165,5,37,.,0.0,0.0
166,6,0,these,0.0,0.0
167,6,1,experiments,118.0,0.05775819872736172
168,6,2,culminated,82.0,0.040137053352912386
169,6,3,in,0.0,0.0
170,6,4,1896,128.0,0.06265296133137543
171,6,5,with,0.0,0.0
172,6,6,the,0.0,0.0
173,6,7,completion,193.0,0.09446891825746451
174,6,8,of,0.0,0.0
175,6,9,his,0.0,0.0
176,6,10,own,113.0,0.05531081742535487
177,6,11,self-propelled,274.0,0.13411649534997552
178,6,12,vehicle,132.0,0.06461086637298091
179,6,13,named,0.0,0.0
180,6,14,the,207.0,0.1013215859030837
181,6,15,quadricycle,132.0,0.06461086637298091
182,6,16,",",0.0,0.0
183,6,16,which,0.0,0.0
184,6,17,he,0.0,0.0
185,6,18,test-drove,260.0,0.12726382770435635
186,6,19,on,122.0,0.0597161037689672
187,6,20,june,0.0,0.0
188,6,21,4,131.0,0.06412139011257954
189,6,22,of,0.0,0.0
190,6,23,that,151.0,0.07391091532060695
191,6,24,year,0.0,0.0
192,6,25,.,0.0,0.0
193,7,0,ford,0.0,0.0
194,7,1,was,96.0,0.0325313453066757
195,7,2,born,60.0,0.020332090816672314
196,7,3,on,0.0,0.0
