['presents', 'a', 'good', 'case', 'while', 'failing', 'to', 'provide', 'a', 'reason', 'for', 'us', 'to', 'care', 'beyond', 'the', 'very', 'basic', 'dictums', 'of', 'human', 'decency']	[2.1578408393452264e-07, 1.8590736772239325e-07, 1.6802525237835653e-07, 1.5196965819086472e-07, 1.8023864356564445e-07, 1.9784111771059543e-07, 1.6958112780685042e-07, 1.6356354137769813e-07, 1.5523487206792197e-07, 1.6274728409371164e-07, 1.5272648568043223e-07, 1.5759391658320965e-07, 2.2327550652789796e-07, 1.679872667637028e-07, 1.6808358793696243e-07, 1.5958028143359115e-07, 2.0492859675869113e-07, 1.540554706025432e-07, 4.6394497132951074e-07, 1.5936919339765154e-07, 1.8172937643612386e-07, 3.590230903682823e-07]
['beautifully', 'crafted', 'engaging', 'filmmaking', 'that', 'should', 'attract', 'upscale', 'audiences', 'hungry', 'for', 'quality', 'and', 'a', 'nostalgic', 'twisty', 'yarn', 'that', 'will', 'keep', 'them', 'guessing']	[1.1448091896681944e-07, 7.678756475115733e-08, 7.294811155134084e-08, 7.548771918663988e-08, 9.411726153985e-08, 9.05282675489616e-08, 8.725783828822387e-08, 7.809369861888626e-08, 7.999474860298506e-08, 7.357243703154381e-08, 7.068754825922952e-08, 7.521924061393293e-08, 6.991240297793411e-08, 8.148838048782636e-08, 2.195684061234715e-07, 1.4976082240991673e-07, 7.608398533420768e-08, 8.386848548980197e-08, 8.052119682133707e-08, 9.194774719389898e-08, 8.497890036096578e-08, 9.619660090720572e-08]
['bread', 'my', 'sweet', 'has', 'so', 'many', 'flaws', 'it', 'would', 'be', 'easy', 'for', 'critics', 'to', 'shred', 'it']	[4.53550492238719e-05, 4.197277667117305e-05, 4.060184073750861e-05, 3.970342004322447e-05, 4.110438749194145e-05, 3.486644709482789e-05, 3.522781844367273e-05, 3.6704779631691054e-05, 3.2181244023377076e-05, 3.617578840930946e-05, 3.304427445982583e-05, 3.373813888174482e-05, 3.728468072949909e-05, 4.38528077211231e-05, 7.16171671228949e-05, 3.6212590202922e-05]
['slow', 'silly', 'and', 'unintentionally', 'hilarious']	[0.0031870179809629917, 0.0033588921651244164, 0.0028857304714620113, 0.014937755884602666, 0.0030498418491333723]
['ultimately', 'feels', 'empty', 'and', 'unsatisfying', 'like', 'swallowing', 'a', 'communion', 'wafer', 'without', 'the', 'wine']	[2.059511280094739e-05, 1.839804826886393e-05, 2.0618872440536506e-05, 1.591337968420703e-05, 6.1382550484268e-05, 1.5134341083467007e-05, 1.8177843230660073e-05, 1.780588172550779e-05, 1.601306394150015e-05, 3.247392305638641e-05, 1.6039779438870028e-05, 1.818056625779718e-05, 1.6026951925596222e-05]
['exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza']	[6.119679767380148e-07, 3.2313332098965475e-07, 4.5291636752153863e-07, 2.0698642799743538e-07, 2.223816863988759e-07, 4.3706590702186077e-07, 2.1525337956518342e-07, 2.442648394662683e-07, 2.1969471220018022e-07, 2.7309704364597565e-07, 6.655270965438831e-07, 2.216463599324925e-07, 2.1867607813419454e-07, 2.385243078606436e-07, 2.6528834951022873e-07, 8.413140335505886e-07]
['the', 'film', 'rehashes', 'several', 'old', 'themes', 'and', 'is', 'capped', 'with', 'pointless', 'extremes']	[0.0003520709287840873, 0.00031743248109705746, 0.000893090182216838, 0.0003074505366384983, 0.00028600424411706626, 0.00030688836704939604, 0.00030030496418476105, 0.0003003929159604013, 0.00029944529524073005, 0.000270863703917712, 0.00029441146762110293, 0.00031409322400577366]
['ryan', 'gosling', 'is', 'in', 'a', 'word', 'brilliant', 'as', 'the', 'conflicted', 'daniel']	[0.0006337370723485947, 0.0009483823669143021, 0.0004893044242635369, 0.0007492693257518113, 0.0005670812679454684, 0.00055157789029181, 0.0005602281889878213, 0.0004677209071815014, 0.0007317561539821327, 0.0011197002604603767, 0.0005201512249186635]
['if', 'deuces', 'wild', 'had', 'been', 'tweaked', 'up', 'a', 'notch', 'it', 'would', 'have', 'become', 'a', 'camp', 'adventure', 'one', 'of', 'those', 'movies']	[9.680026096248184e-07, 1.921180512454157e-06, 7.027481387922307e-07, 6.112695700721815e-07, 6.944834467503824e-07, 2.6422915198054397e-06, 6.623653803217167e-07, 6.857884500277578e-07, 7.520887947976007e-07, 7.32199680442136e-07, 8.321887321471877e-07, 6.553200933012704e-07, 6.554701030836441e-07, 7.011554998825886e-07, 7.003662858551252e-07, 6.821304623372271e-07, 7.091472866704862e-07, 7.121903422557807e-07, 6.360545512507088e-07, 7.782690545354853e-07]
['frida', 'is', 'certainly', 'no', 'disaster', 'but', 'neither', 'is', 'it', 'the', 'kahlo', 'movie', 'frida', 'fans', 'have', 'been', 'looking', 'for']	[6.6937961946678115e-06, 2.772959987851209e-06, 2.879327894333983e-06, 2.584025196483708e-06, 2.643563448145869e-06, 3.052555030080839e-06, 2.8976076009712415e-06, 2.6563304800220067e-06, 2.5627671220718184e-06, 2.662435235833982e-06, 8.557041155654588e-06, 2.8197562187415315e-06, 5.656457688019145e-06, 2.9866869226680137e-06, 2.8099848350393586e-06, 2.509151272533927e-06, 2.4164514798030723e-06, 2.486326820871909e-06]
['the', 'film', 'often', 'achieves', 'a', 'mesmerizing', 'poetry']	[0.0011031778994947672, 0.0009381447453051805, 0.0010333881946280599, 0.0019114977912977338, 0.0009517940343357623, 0.003529302077367902, 0.0009029607754200697]
['a', 'work', 'of', 'astonishing', 'delicacy', 'and', 'force']	[0.00400653388351202, 0.004484320059418678, 0.004402056336402893, 0.003860457567498088, 0.010977614903822541, 0.003712940961122513, 0.003969155717641115]
['for', 'the', 'most', 'part', 'the', 'ingredients', 'are', 'there']	[0.009796972386538982, 0.0089750150218606, 0.009091085754334927, 0.009538131766021252, 0.008976366370916367, 0.009791377931833267, 0.009574851021170616, 0.010499276220798492]
['but', 'if']	[0.13317732512950897, 0.14596045017242432]
['the', 'acting', 'is', 'stiff', 'the', 'story', 'lacks', 'all', 'trace', 'of', 'wit', 'the', 'sets', 'look', 'like', 'they', 'were', 'borrowed', 'from']	[3.105957875959575e-05, 2.3939739548950456e-05, 2.30419263971271e-05, 2.2749822164769284e-05, 2.2865382561576553e-05, 2.649144698807504e-05, 2.4698420020285994e-05, 2.5236284272978082e-05, 2.0965893781976774e-05, 1.992538818740286e-05, 2.1961301172268577e-05, 2.5445107894483954e-05, 2.5264987925766036e-05, 2.428065454296302e-05, 2.2612315660808235e-05, 2.3090764443622902e-05, 2.2742358851246536e-05, 2.2210617316886783e-05, 2.246120129711926e-05]
['this', 'version', 'moves', 'beyond', 'the']	[0.036601532250642776, 0.03342501074075699, 0.03534699231386185, 0.03687683120369911, 0.03609873354434967]
['a', 'first-class', 'thoroughly', 'involving', 'b', 'movie', 'that', 'effectively', 'combines', 'two', 'surefire', 'beloved', 'genres', 'the', 'prison', 'flick', 'and', 'the', 'fight', 'film']	[8.37942206999287e-06, 1.6652089016133687e-05, 5.836043783347122e-06, 4.407815595186548e-06, 5.3266148825059645e-06, 5.380447419156553e-06, 5.508198228199035e-06, 6.199220933922334e-06, 4.50450988864759e-06, 5.322019660525257e-06, 8.903019534045598e-06, 4.580260792863555e-06, 4.276937943359371e-06, 5.1000452003791e-06, 4.841532245336566e-06, 5.106966000312241e-06, 5.918886472500162e-06, 4.580575478030369e-06, 5.292627974995412e-06, 4.720730885310331e-06]
['the', 'film', 'is', 'so', 'bad', 'it']	[0.02976340241730213, 0.031096553429961205, 0.029723674058914185, 0.03126263618469238, 0.03192249312996864, 0.0298597514629364]
['weiss', 'and', 'speck', 'never', 'make', 'a', 'convincing', 'case', 'for', 'the', 'relevance', 'of', 'these', 'two', '20th-century', 'footnotes']	[2.5643512344686314e-06, 1.8263275478602736e-06, 3.871435069413565e-06, 1.6913044191824156e-06, 2.2076594632380875e-06, 2.115108600264648e-06, 1.9117328520223964e-06, 1.8571396367406123e-06, 1.9434260138950776e-06, 2.019508201556164e-06, 1.9949923171225237e-06, 1.9399503798922524e-06, 1.8859086594602559e-06, 2.0592253804352367e-06, 5.54158771137736e-06, 3.4430638606863795e-06]
['another', 'best', 'of', 'the', 'year', 'selection']	[0.04022298753261566, 0.03747180476784706, 0.03371241316199303, 0.032677337527275085, 0.03617941588163376, 0.030990077182650566]
['same', 'song', 'second', 'verse', 'coulda', 'been', 'better', 'but', 'it', 'coulda', 'been', 'worse']	[0.0003462567983660847, 0.0003086318029090762, 0.00029524005367420614, 0.00030048887128941715, 0.0006054484692867845, 0.0003019403957296163, 0.0002867684233933687, 0.00028291356284171343, 0.0003160902997478843, 0.0005632730317302048, 0.00033206414082087576, 0.0002892329066526145]
['i', 'love', 'the', 'robust', 'middle', 'of', 'this', 'picture']	[0.008696622215211391, 0.008041668683290482, 0.008993452414870262, 0.008271018043160439, 0.008048903197050095, 0.008184642530977726, 0.007826161570847034, 0.008763476274907589]
['the', 'soundtrack', 'alone', 'is', 'worth', 'the', 'price', 'of', 'admission']	[0.012761817313730717, 0.012209109030663967, 0.01172596588730812, 0.01098345872014761, 0.012922018766403198, 0.011969203129410744, 0.011680595576763153, 0.010779856704175472, 0.011599820107221603]
['mostly', 'martha', 'could', 'have', 'used', 'a', 'little', 'trimming', '10', 'or', '15', 'minutes', 'could', 'be', 'cut', 'and', 'no', 'one', 'would', 'notice', 'but']	[9.558472811477259e-06, 7.374679171334719e-06, 7.4886138463625684e-06, 7.523890872107586e-06, 7.426872798532713e-06, 6.9280813477234915e-06, 6.551042588398559e-06, 1.4565594483428868e-05, 7.331839242397109e-06, 6.296766514424235e-06, 6.722045782225905e-06, 5.840091489517363e-06, 6.485547601187136e-06, 6.847804797871504e-06, 6.677714736724738e-06, 7.5580578595690895e-06, 8.049746611504816e-06, 6.200776169862365e-06, 6.509304512292147e-06, 6.214699624251807e-06, 6.644827408308629e-06]
['for', 'the', 'rest', 'of', 'us', 'sitting', 'through']	[0.010890394449234009, 0.011368844658136368, 0.009766137227416039, 0.009827136062085629, 0.00988763477653265, 0.010645156726241112, 0.010761378332972527]
['featuring', 'a', 'dangerously', 'seductive', 'performance', 'from', 'the', 'great', 'daniel', 'auteuil']	[0.0005387929268181324, 0.00044309793156571686, 0.0004296719271223992, 0.00037802313454449177, 0.00038373307324945927, 0.0004414108698256314, 0.00040919892489910126, 0.00041232575313188136, 0.0004218991380184889, 0.0011016653443221003]
['the', 'movie', 'is', 'for', 'fans', 'who']	[0.021779144182801247, 0.02199588343501091, 0.02217322774231434, 0.023233825340867043, 0.02395041659474373, 0.020611584186553955]
['the', 'ring', 'is', 'worth', 'a', 'look', 'if', 'you']	[0.008057259023189545, 0.008169432170689106, 0.007397403009235859, 0.008238913491368294, 0.007864135317504406, 0.0075142825953662395, 0.007628522347658873, 0.008538334630429745]
['beautifully', 'observed', 'miraculously', 'unsentimental', 'comedy-drama']	[0.0012385000009089708, 0.0011515319347381592, 0.00204677926376462, 0.00381827395176515, 0.0029746381333097816]
['what', 'makes', 'how', 'i', 'killed', 'my', 'father', 'compelling', 'besides', 'its', 'terrific', 'performances', 'is']	[0.0003559633041732013, 0.0003159071202389896, 0.00031419869628734887, 0.0002877988445106894, 0.00029927713330835104, 0.00032240795553661883, 0.0002827452262863517, 0.0003023305325768888, 0.00031492163543589413, 0.0003123860224150121, 0.0003279210941400379, 0.00028299909899942577, 0.0003111995756626129]
['this', 'hastily', 'mounted', 'production', 'exists', 'only', 'to', 'capitalize', 'on']	[0.002563806250691414, 0.002438583876937628, 0.0023731759283691645, 0.0024088979698717594, 0.0025249982718378305, 0.002583469497039914, 0.0024092344101518393, 0.004983131540939212, 0.002391082001850009]
['a', 'plotline']	[0.09028274565935135, 0.18774130195379257]
['crush', 'could', 'be', 'the', 'worst', 'film', 'a', 'man', 'has', 'made', 'about', 'women', 'since', 'valley', 'of', 'the', 'dolls']	[5.37544401595369e-05, 4.672253271564841e-05, 4.7446952521568164e-05, 4.204946162644774e-05, 4.058097692904994e-05, 4.1996401705546305e-05, 4.9907786888070405e-05, 4.050017014378682e-05, 4.1256924305344e-05, 4.0518636524211615e-05, 4.20097385358531e-05, 4.336369238444604e-05, 4.32212145824451e-05, 4.5536777179222554e-05, 3.913722321158275e-05, 3.936511348001659e-05, 4.001474007964134e-05]
['reassuring', 'retro', 'uplifter']	[0.046783313155174255, 0.04627585411071777, 0.13376698642969131]
['flaccid', 'drama', 'and', 'exasperatingly', 'slow', 'journey']	[0.000819415072328411, 0.00021893306984566152, 0.00022712610370945185, 0.0010185371211264282, 0.00022187935246620327, 0.00020186456094961613]
['the', 'movie', 'will', 'reach', 'far', 'beyond', 'its', 'core', 'demographic']	[0.0034568465780466795, 0.003119892906397581, 0.0032940383534878492, 0.0034258770756423473, 0.003491610987111926, 0.0030007492750883102, 0.003089466132223606, 0.0032505891285836697, 0.0028395787812769413]
['how', 'did', 'it', 'ever', 'get', 'made']	[0.022772548720240593, 0.022796766832470894, 0.022793946787714958, 0.025307467207312584, 0.021846231073141098, 0.022353630512952805]
['i', 'like', 'the', 'new', 'footage', 'and', 'still', 'love', 'the', 'old', 'stuff']	[0.002570508047938347, 0.002694804687052965, 0.0023154427763074636, 0.0022582688834518194, 0.0021715755574405193, 0.0029374747537076473, 0.0025167714338749647, 0.002279481152072549, 0.0023474956396967173, 0.002238090382888913, 0.002270701341331005]
['it', 'briefly', 'flirts', 'with', 'player', 'masochism', 'but', 'the', 'point', 'of', 'real', 'interest', 'audience', 'sadism', 'is', 'evaded', 'completely']	[1.7027279682224616e-05, 1.5917552445898764e-05, 2.2634223569184542e-05, 1.1365482350811362e-05, 1.0982801541103981e-05, 3.0254703233367763e-05, 1.0092610864376184e-05, 1.3190918252803385e-05, 1.3431217666948214e-05, 1.0806838872667868e-05, 1.040680035657715e-05, 9.629987289372366e-06, 9.689682883617934e-06, 2.2379617803380825e-05, 1.093157879950013e-05, 2.2812617316958494e-05, 9.947205398930237e-06]
['could', 'the', 'country', 'bears', 'really', 'be', 'as', 'bad', 'as', 'its', 'trailers']	[0.0012646445538848639, 0.0014098788378760219, 0.0012674076715484262, 0.001239656819961965, 0.0014200311852619052, 0.0011849611764773726, 0.001272891298867762, 0.0011056666262447834, 0.0012997862650081515, 0.0013315504183992743, 0.0013883404899388552]
['at', 'times', 'the', 'movie', 'looks', 'genuinely', 'pretty']	[0.011585984379053116, 0.010457930155098438, 0.01106600183993578, 0.012326154857873917, 0.012341205030679703, 0.01220121793448925, 0.010718758217990398]
['it', 'depends', 'on', 'how', 'well', 'flatulence', 'gags', 'fit', 'into', 'your', 'holiday', 'concept']	[9.195611346513033e-05, 8.619073923910037e-05, 8.46494294819422e-05, 7.679683767491952e-05, 7.533106690971181e-05, 0.00022413655824493617, 0.0001833191854530014, 7.917570474091917e-05, 7.565720443380997e-05, 7.628862658748403e-05, 9.037503332365304e-05, 9.404357115272433e-05]
['the', 'stupidest', 'most', 'insulting', 'movie', 'of']	[0.008151710964739323, 0.016381961293518543, 0.007540685590356588, 0.007460521999746561, 0.007524063345044851, 0.00796282384544611]
['the', 'film', 'seems', 'a', 'dead', 'weight']	[0.020270297303795815, 0.020424734801054, 0.019950639456510544, 0.022120214998722076, 0.019377991557121277, 0.01829572767019272]
['sparkling', 'often', 'hilarious', 'romantic', 'jealousy', 'comedy', 'attal', 'looks', 'so', 'much', 'like', 'a', 'young', 'robert', 'deniro', 'that', 'it', 'seems', 'the', 'film', 'should', 'instead', 'be', 'called', 'my', 'husband', 'is', 'travis', 'bickle']	[1.8823158587366606e-09, 1.345684452758178e-09, 1.1887499873353136e-09, 1.049202280611894e-09, 1.0626760582610473e-09, 1.171897134888411e-09, 2.432250956196924e-09, 1.183119935355137e-09, 1.2610663624457175e-09, 1.0366641989278946e-09, 1.070522670509888e-09, 1.3068869320065346e-09, 1.1102877506274922e-09, 1.1520067122461342e-09, 2.180554958819414e-09, 9.805677381180544e-10, 1.2053439357728735e-09, 1.0180123410918895e-09, 1.1759229145980044e-09, 1.1584319059565473e-09, 1.270237248718331e-09, 1.026828622130438e-09, 1.0533930394629465e-09, 1.0510629033788632e-09, 1.121915005342089e-09, 1.2185871200998122e-09, 1.0777772008196962e-09, 1.268247284968993e-09, 2.3383178726632536e-09]
['i', 'did', 'go', 'back', 'and', 'check', 'out', 'the', 'last', '10', 'minutes', 'but', 'these', 'were', 'more', 'repulsive', 'than', 'the', 'first', '30', 'or', '40', 'minutes']	[1.0993359182975837e-06, 1.0481477374923998e-06, 8.92610671598959e-07, 8.804119602245919e-07, 7.711607850069413e-07, 8.563899314140144e-07, 9.227105124409718e-07, 8.592064659751486e-07, 9.049241498360061e-07, 8.070128387771547e-07, 7.593492341584351e-07, 8.141726652866055e-07, 1.1834896440632292e-06, 1.0503460998734226e-06, 1.0133402383871726e-06, 1.6290766211568553e-06, 9.623106507206103e-07, 8.133322353387484e-07, 8.626623184682103e-07, 9.194226322506438e-07, 7.723892281319422e-07, 9.208205256072688e-07, 7.500237870772253e-07]
['a', 'lousy', 'movie']	[0.048333220183849335, 0.10137864947319031, 0.05160710960626602]
['one', 'of', 'the', 'best', 'films', 'of', 'the', 'year', 'with', 'its', 'exploration', 'of', 'the', 'obstacles', 'to', 'happiness', 'faced', 'by', 'five', 'contemporary', 'individuals', 'a', 'psychological', 'masterpiece']	[6.473124471995106e-07, 4.5425915118357807e-07, 4.157673174631782e-07, 4.3421297846180096e-07, 3.967684278904926e-07, 4.6081552795840253e-07, 4.248369691595144e-07, 5.413441499513283e-07, 4.418136825279362e-07, 4.2103272335225483e-07, 4.1636846503934066e-07, 3.7123669471839094e-07, 3.8900671484043414e-07, 4.525425083556911e-07, 4.226583882882551e-07, 3.736512326213415e-07, 4.236289328218845e-07, 3.7225984783617605e-07, 4.052006374877237e-07, 4.874958108302963e-07, 3.974042783738696e-07, 3.960018091220263e-07, 4.2616798623384966e-07, 4.3834825191879645e-07]
