,sentence_id,word_id,word,TRT,relFix
0,0,0,with,69.0,0.027133307117577665
1,0,1,his,166.0,0.06527723161620133
2,0,2,interest,214.0,0.08415257569799449
3,0,3,in,93.0,0.036570979158474244
4,0,4,race,303.0,0.11915060951631931
5,0,5,cars,634.0,0.24931183641368462
6,0,6,",",0.0,0.0
7,0,6,he,281.0,0.11049941014549744
8,0,7,formed,97.0,0.03814392449862367
9,0,8,a,0.0,0.0
10,0,9,second,86.0,0.033818324813212744
11,0,10,company,165.0,0.06488399528116398
12,0,11,",",0.0,0.0
13,0,11,the,75.0,0.029492725127801808
14,0,12,henry,97.0,0.03814392449862367
15,0,13,ford,263.0,0.10342115611482501
16,0,14,company,0.0,0.0
17,0,15,.,0.0,0.0
18,1,0,during,189.0,0.03070175438596491
19,1,1,this,0.0,0.0
20,1,2,period,174.0,0.028265107212475632
21,1,3,",",0.0,0.0
22,1,3,he,114.0,0.018518518518518517
23,1,4,personally,406.0,0.06595191682910981
24,1,5,drove,540.0,0.08771929824561403
25,1,6,his,229.0,0.03719948018193632
26,1,7,quadricycle,526.0,0.08544509421702404
27,1,8,to,176.0,0.028589993502274202
28,1,9,victory,338.0,0.05490578297595841
29,1,10,in,402.0,0.06530214424951267
30,1,11,a,0.0,0.0
31,1,12,race,138.0,0.022417153996101363
32,1,13,against,171.0,0.027777777777777776
33,1,14,alexander,231.0,0.03752436647173489
34,1,15,winton,494.0,0.08024691358024691
35,1,16,",",0.0,0.0
36,1,16,a,0.0,0.0
37,1,17,well-known,279.0,0.04532163742690058
38,1,18,driver,293.0,0.047595841455490576
39,1,19,and,177.0,0.028752436647173488
40,1,20,the,144.0,0.023391812865497075
41,1,21,heavy,164.0,0.02664067576348278
42,1,22,favorite,104.0,0.016894087069525665
43,1,23,on,0.0,0.0
44,1,24,october,440.0,0.0714749837556855
45,1,25,10,99.0,0.01608187134502924
46,1,26,",",0.0,0.0
47,1,26,1901,328.0,0.05328135152696556
48,1,27,.,0.0,0.0
49,2,0,ford,0.0,0.0
50,2,1,was,173.0,0.03509127789046653
51,2,2,forced,416.0,0.08438133874239351
52,2,3,out,0.0,0.0
53,2,4,of,0.0,0.0
54,2,5,the,197.0,0.03995943204868154
55,2,6,company,106.0,0.02150101419878296
56,2,7,by,71.0,0.014401622718052738
57,2,8,the,209.0,0.042393509127789046
58,2,9,investors,232.0,0.047058823529411764
59,2,10,",",0.0,0.0
60,2,10,including,242.0,0.049087221095334685
61,2,11,henry,222.0,0.04503042596348884
62,2,12,m,199.0,0.040365111561866125
63,2,13,.,0.0,0.0
64,2,13,leland,756.0,0.15334685598377282
65,2,14,in,66.0,0.013387423935091278
66,2,15,1902,337.0,0.06835699797160244
67,2,16,",",0.0,0.0
68,2,16,and,86.0,0.01744421906693712
69,2,17,the,286.0,0.05801217038539554
70,2,18,company,329.0,0.0667342799188641
71,2,19,was,118.0,0.023935091277890466
72,2,20,reorganized,375.0,0.07606490872210954
73,2,21,as,158.0,0.03204868154158215
74,2,22,cadillac,352.0,0.07139959432048681
75,2,23,.,0.0,0.0
76,3,0,in,0.0,0.0
77,3,1,1891,1248.0,0.11301276826949198
78,3,2,",",0.0,0.0
79,3,2,ford,749.0,0.0678257719822512
80,3,3,became,470.0,0.04256089830661958
81,3,4,an,91.0,0.00824051435298379
82,3,5,engineer,518.0,0.04690754324006158
83,3,6,with,165.0,0.014941591958706873
84,3,7,the,702.0,0.06356968215158924
85,3,8,edison,192.0,0.017386579733767997
86,3,9,illuminating,736.0,0.06664855564611066
87,3,10,company,315.0,0.02852485737571312
88,3,11,",",0.0,0.0
89,3,11,and,445.0,0.040297020737118536
