,sentence_id,word_id,word,TRT,relFix
0,0,0,with,0.0,0.0
1,0,1,his,107.0,0.06952566601689408
2,0,2,interest,61.0,0.0396361273554256
3,0,3,in,0.0,0.0
4,0,4,race,0.0,0.0
5,0,5,cars,90.0,0.05847953216374269
6,0,6,",",0.0,0.0
7,0,6,he,0.0,0.0
8,0,7,formed,164.0,0.10656270305393112
9,0,8,a,0.0,0.0
10,0,9,second,91.0,0.05912930474333983
11,0,10,company,101.0,0.06562703053931124
12,0,11,",",0.0,0.0
13,0,11,the,0.0,0.0
14,0,12,henry,84.0,0.05458089668615984
15,0,13,ford,72.0,0.04678362573099415
16,0,14,company,769.0,0.4996751137102014
17,0,15,.,0.0,0.0
18,1,0,during,55.0,0.008995747464834806
19,1,1,this,147.0,0.02404317958783121
20,1,2,period,152.0,0.024860974811907098
21,1,3,",",0.0,0.0
22,1,3,he,0.0,0.0
23,1,4,personally,339.0,0.05544651619234544
24,1,5,drove,110.0,0.017991494929669612
25,1,6,his,123.0,0.020117762512266928
26,1,7,quadricycle,620.0,0.10140660778541054
27,1,8,to,0.0,0.0
28,1,9,victory,172.0,0.028132155708210663
29,1,10,in,0.0,0.0
30,1,11,a,77.0,0.012594046450768727
31,1,12,race,261.0,0.042688910696761534
32,1,13,against,137.0,0.022407589139679423
33,1,14,alexander,221.0,0.0361465489041544
34,1,15,winton,236.0,0.038599934576382076
35,1,16,",",0.0,0.0
36,1,16,a,0.0,0.0
37,1,17,well-known,592.0,0.09682695453058554
38,1,18,driver,148.0,0.024206738632646385
39,1,19,and,80.0,0.013084723585214262
40,1,20,the,78.0,0.012757605495583905
41,1,21,heavy,315.0,0.051521099116781155
42,1,22,favorite,314.0,0.05135754007196598
43,1,23,on,121.0,0.01979064442263657
44,1,24,october,390.0,0.06378802747791953
45,1,25,10,481.0,0.07867190055610075
46,1,26,",",0.0,0.0
47,1,26,1901,945.0,0.15456329735034346
48,1,27,.,0.0,0.0
49,2,0,ford,0.0,0.0
50,2,1,was,75.0,0.0295159386068477
51,2,2,forced,101.0,0.03974813065722157
52,2,3,out,0.0,0.0
53,2,4,of,133.0,0.05234159779614325
54,2,5,the,0.0,0.0
55,2,6,company,169.0,0.06650924832743015
56,2,7,by,93.0,0.03659976387249114
57,2,8,the,0.0,0.0
58,2,9,investors,246.0,0.09681227863046045
59,2,10,",",0.0,0.0
60,2,10,including,87.0,0.03423848878394333
61,2,11,henry,174.0,0.06847697756788666
62,2,12,m,0.0,0.0
63,2,13,.,0.0,0.0
64,2,13,leland,241.0,0.09484454939000393
65,2,14,in,102.0,0.04014167650531287
66,2,15,1902,466.0,0.18339236521054703
67,2,16,",",0.0,0.0
68,2,16,and,0.0,0.0
69,2,17,the,0.0,0.0
70,2,18,company,112.0,0.0440771349862259
71,2,19,was,0.0,0.0
72,2,20,reorganized,259.0,0.10192837465564739
73,2,21,as,0.0,0.0
74,2,22,cadillac,283.0,0.11137347500983864
75,2,23,.,0.0,0.0
76,3,0,in,0.0,0.0
77,3,1,1891,192.0,0.04418872266973533
78,3,2,",",0.0,0.0
79,3,2,ford,184.0,0.04234752589182969
80,3,3,became,70.0,0.01611047180667434
81,3,4,an,0.0,0.0
82,3,5,engineer,0.0,0.0
83,3,6,with,0.0,0.0
84,3,7,the,0.0,0.0
85,3,8,edison,0.0,0.0
86,3,9,illuminating,152.0,0.034982738780207134
87,3,10,company,323.0,0.07433831990794017
88,3,11,",",0.0,0.0
