,sentence_id,word_id,word,TRT,relFix
0,0,0,with,0.0,0.0
1,0,1,his,311.0,0.12360890302066772
2,0,2,interest,156.0,0.06200317965023847
3,0,3,in,242.0,0.09618441971383147
4,0,4,race,224.0,0.0890302066772655
5,0,5,cars,0.0,0.0
6,0,6,",",0.0,0.0
7,0,6,he,0.0,0.0
8,0,7,formed,103.0,0.040937996820349765
9,0,8,a,0.0,0.0
10,0,9,second,350.0,0.13910969793322733
11,0,10,company,0.0,0.0
12,0,11,",",0.0,0.0
13,0,11,the,0.0,0.0
14,0,12,henry,463.0,0.18402225755166932
15,0,13,ford,384.0,0.15262321144674085
16,0,14,company,283.0,0.11248012718600954
17,0,15,.,0.0,0.0
18,1,0,during,116.0,0.027638789611627353
19,1,1,this,82.0,0.0195377650702883
20,1,2,period,277.0,0.06599952346914463
21,1,3,",",0.0,0.0
22,1,3,he,0.0,0.0
23,1,4,personally,378.0,0.09006433166547534
24,1,5,drove,79.0,0.018822968787228972
25,1,6,his,104.0,0.024779604479390042
26,1,7,quadricycle,415.0,0.09888015248987372
27,1,8,to,126.0,0.03002144388849178
28,1,9,victory,259.0,0.06171074577078866
29,1,10,in,110.0,0.026209197045508698
30,1,11,a,59.0,0.01405766023350012
31,1,12,race,142.0,0.033833690731474866
32,1,13,against,0.0,0.0
33,1,14,alexander,361.0,0.08601381939480582
34,1,15,winton,99.0,0.023588277340957826
35,1,16,",",0.0,0.0
36,1,16,a,0.0,0.0
37,1,17,well-known,361.0,0.08601381939480582
38,1,18,driver,121.0,0.028830116750059566
39,1,19,and,0.0,0.0
40,1,20,the,160.0,0.03812246842983083
41,1,21,heavy,153.0,0.036454610436025735
42,1,22,favorite,223.0,0.053133190374076725
43,1,23,on,0.0,0.0
44,1,24,october,120.0,0.028591851322373123
45,1,25,10,200.0,0.04765308553728854
46,1,26,",",0.0,0.0
47,1,26,1901,252.0,0.06004288777698356
48,1,27,.,0.0,0.0
49,2,0,ford,0.0,0.0
50,2,1,was,270.0,0.1232876712328767
51,2,2,forced,0.0,0.0
52,2,3,out,81.0,0.036986301369863014
53,2,4,of,0.0,0.0
54,2,5,the,0.0,0.0
55,2,6,company,101.0,0.046118721461187215
56,2,7,by,146.0,0.06666666666666667
57,2,8,the,74.0,0.033789954337899546
58,2,9,investors,74.0,0.033789954337899546
59,2,10,",",0.0,0.0
60,2,10,including,126.0,0.057534246575342465
61,2,11,henry,143.0,0.06529680365296804
62,2,12,m,161.0,0.07351598173515982
63,2,13,.,0.0,0.0
64,2,13,leland,0.0,0.0
65,2,14,in,0.0,0.0
66,2,15,1902,135.0,0.06164383561643835
67,2,16,",",0.0,0.0
68,2,16,and,444.0,0.20273972602739726
69,2,17,the,0.0,0.0
70,2,18,company,88.0,0.04018264840182648
71,2,19,was,0.0,0.0
72,2,20,reorganized,142.0,0.06484018264840183
73,2,21,as,0.0,0.0
74,2,22,cadillac,205.0,0.09360730593607305
75,2,23,.,0.0,0.0
76,3,0,in,0.0,0.0
77,3,1,1891,426.0,0.10147689375893283
78,3,2,",",0.0,0.0
79,3,2,ford,293.0,0.06979514054311577
80,3,3,became,138.0,0.03287279656979514
81,3,4,an,0.0,0.0
82,3,5,engineer,226.0,0.05383515959980943
83,3,6,with,102.0,0.02429728442115293
84,3,7,the,73.0,0.017389232968080037
85,3,8,edison,0.0,0.0
86,3,9,illuminating,206.0,0.049070986183897096
87,3,10,company,0.0,0.0
88,3,11,",",0.0,0.0
89,3,11,and,69.0,0.01643639828489757
90,3,12,after,294.0,0.07003334921391138
91,3,13,his,79.0,0.01881848499285374
92,3,14,promotion,109.0,0.025964745116722247
93,3,15,to,59.0,0.0140543115769414
94,3,16,chief,93.0,0.022153406383992377
95,3,17,engineer,240.0,0.05717008099094807
96,3,18,in,0.0,0.0
97,3,19,1893,167.0,0.039780848022868034
98,3,20,",",0.0,0.0
99,3,20,he,115.0,0.02739399714149595
100,3,21,had,134.0,0.031919961886612676
101,3,22,enough,86.0,0.02048594568842306
102,3,23,time,0.0,0.0
103,3,24,and,75.0,0.01786565030967127
104,3,25,money,106.0,0.0252501191043354
105,3,26,to,0.0,0.0
106,3,27,devote,126.0,0.03001429252024774
107,3,28,attention,86.0,0.02048594568842306
108,3,29,to,0.0,0.0
109,3,30,his,84.0,0.020009528346831826
110,3,31,personal,112.0,0.0266793711291091
111,3,32,experiments,61.0,0.014530728918532635
112,3,33,on,100.0,0.023820867079561697
113,3,34,internal,257.0,0.061219628394473556
114,3,35,combustion,282.0,0.06717484516436398
115,3,36,engines,0.0,0.0
116,3,37,.,0.0,0.0
117,4,0,these,0.0,0.0
118,4,1,experiments,163.0,0.06889264581572274
119,4,2,culminated,314.0,0.1327134404057481
120,4,3,in,0.0,0.0
121,4,4,1896,219.0,0.09256128486897718
122,4,5,with,95.0,0.04015215553677092
123,4,6,the,158.0,0.06677937447168217
124,4,7,completion,144.0,0.060862214708368556
125,4,8,of,68.0,0.028740490278951817
126,4,9,his,0.0,0.0
127,4,10,own,123.0,0.05198647506339814
128,4,11,self-propelled,266.0,0.11242603550295859
129,4,12,vehicle,0.0,0.0
130,4,13,named,98.0,0.04142011834319527
131,4,14,the,0.0,0.0
