,sentence_id,word_id,word,TRT,relFix
0,0,0,with,261.0,0.0936154949784792
1,0,1,his,0.0,0.0
2,0,2,interest,172.0,0.06169296987087518
3,0,3,in,0.0,0.0
4,0,4,race,305.0,0.1093974175035868
5,0,5,cars,97.0,0.03479196556671449
6,0,6,",",0.0,0.0
7,0,6,he,0.0,0.0
8,0,7,formed,134.0,0.04806312769010043
9,0,8,a,85.0,0.03048780487804878
10,0,9,second,230.0,0.0824964131994261
11,0,10,company,190.0,0.06814921090387374
12,0,11,",",0.0,0.0
13,0,11,the,0.0,0.0
14,0,12,henry,251.0,0.0900286944045911
15,0,13,ford,117.0,0.04196556671449068
16,0,14,company,946.0,0.33931133428981347
17,0,15,.,0.0,0.0
18,1,0,during,155.0,0.034482758620689655
19,1,1,this,114.0,0.0253615127919911
20,1,2,period,100.0,0.02224694104560623
21,1,3,",",0.0,0.0
22,1,3,he,0.0,0.0
23,1,4,personally,206.0,0.04582869855394883
24,1,5,drove,188.0,0.04182424916573971
25,1,6,his,0.0,0.0
26,1,7,quadricycle,445.0,0.09899888765294772
27,1,8,to,72.0,0.016017797552836485
28,1,9,victory,334.0,0.0743047830923248
29,1,10,in,83.0,0.01846496106785317
30,1,11,a,353.0,0.07853170189098999
31,1,12,race,141.0,0.03136818687430478
32,1,13,against,136.0,0.030255839822024472
33,1,14,alexander,149.0,0.03314794215795328
34,1,15,winton,120.0,0.026696329254727477
35,1,16,",",0.0,0.0
36,1,16,a,0.0,0.0
37,1,17,well-known,577.0,0.12836484983314794
38,1,18,driver,206.0,0.04582869855394883
39,1,19,and,0.0,0.0
40,1,20,the,0.0,0.0
41,1,21,heavy,124.0,0.027586206896551724
42,1,22,favorite,174.0,0.03870967741935484
43,1,23,on,0.0,0.0
44,1,24,october,188.0,0.04182424916573971
45,1,25,10,184.0,0.040934371523915464
46,1,26,",",0.0,0.0
47,1,26,1901,446.0,0.09922135706340378
48,1,27,.,0.0,0.0
49,2,0,ford,122.0,0.028746465598491987
50,2,1,was,82.0,0.01932139491046183
51,2,2,forced,238.0,0.056079170593779454
52,2,3,out,210.0,0.04948162111215834
53,2,4,of,0.0,0.0
54,2,5,the,141.0,0.03322337417530632
55,2,6,company,274.0,0.0645617342130066
56,2,7,by,0.0,0.0
57,2,8,the,271.0,0.06385485391140433
58,2,9,investors,134.0,0.03157398680490104
59,2,10,",",0.0,0.0
60,2,10,including,229.0,0.05395852968897267
61,2,11,henry,254.0,0.05984919886899152
62,2,12,m,0.0,0.0
63,2,13,.,0.0,0.0
64,2,13,leland,593.0,0.13972667295004712
65,2,14,in,0.0,0.0
66,2,15,1902,274.0,0.0645617342130066
67,2,16,",",0.0,0.0
68,2,16,and,0.0,0.0
69,2,17,the,0.0,0.0
70,2,18,company,228.0,0.05372290292177191
71,2,19,was,110.0,0.025918944392082942
72,2,20,reorganized,393.0,0.09260131950989632
73,2,21,as,0.0,0.0
74,2,22,cadillac,691.0,0.162818096135721
75,2,23,.,0.0,0.0
76,3,0,in,191.0,0.03046737916733131
77,3,1,1891,413.0,0.06587972563407242
78,3,2,",",0.0,0.0
79,3,2,ford,191.0,0.03046737916733131
80,3,3,became,337.0,0.053756579996809696
81,3,4,an,0.0,0.0
82,3,5,engineer,162.0,0.025841442016270536
83,3,6,with,226.0,0.036050406763439145
84,3,7,the,0.0,0.0
85,3,8,edison,227.0,0.03620992183761365
86,3,9,illuminating,243.0,0.038762163024405806
87,3,10,company,225.0,0.03589089168926463
88,3,11,",",0.0,0.0
89,3,11,and,0.0,0.0
90,3,12,after,211.0,0.0336576806508215
91,3,13,his,120.0,0.019141808900941137
92,3,14,promotion,137.0,0.0218535651619078
93,3,15,to,132.0,0.021055989791035252
94,3,16,chief,110.0,0.017546658159196045
95,3,17,engineer,185.0,0.029510288722284256
96,3,18,in,74.0,0.011804115488913702
97,3,19,1893,406.0,0.06476312011485086
98,3,20,",",0.0,0.0
99,3,20,he,94.0,0.014994416972403892
100,3,21,had,131.0,0.020896474716860743
101,3,22,enough,226.0,0.036050406763439145
102,3,23,time,110.0,0.017546658159196045
103,3,24,and,109.0,0.017387143085021536
104,3,25,money,352.0,0.05614930610942734
105,3,26,to,0.0,0.0
106,3,27,devote,245.0,0.039081193172754825
107,3,28,attention,126.0,0.020098899345988196
108,3,29,to,0.0,0.0
109,3,30,his,117.0,0.01866326367841761
110,3,31,personal,171.0,0.027277077683841123
111,3,32,experiments,121.0,0.01930132397511565
112,3,33,on,0.0,0.0
113,3,34,internal,208.0,0.03317913542829797
114,3,35,combustion,357.0,0.05694688148029989
115,3,36,engines,312.0,0.04976870314244696
116,3,37,.,0.0,0.0
117,4,0,these,219.0,0.053519061583577714
118,4,1,experiments,197.0,0.048142717497556206
119,4,2,culminated,364.0,0.08895405669599218
120,4,3,in,0.0,0.0
121,4,4,1896,531.0,0.12976539589442815
122,4,5,with,52.0,0.01270772238514174
123,4,6,the,145.0,0.03543499511241447
124,4,7,completion,192.0,0.0469208211143695
125,4,8,of,0.0,0.0
126,4,9,his,0.0,0.0
127,4,10,own,259.0,0.06329423264907136
128,4,11,self-propelled,223.0,0.05449657869012708
129,4,12,vehicle,157.0,0.03836754643206256
130,4,13,named,119.0,0.029081133919843596
131,4,14,the,0.0,0.0
132,4,15,quadricycle,356.0,0.08699902248289346
133,4,16,",",0.0,0.0
134,4,16,which,162.0,0.039589442815249266
135,4,17,he,0.0,0.0
136,4,18,test-drove,259.0,0.06329423264907136
137,4,19,on,0.0,0.0
138,4,20,june,196.0,0.047898338220918865
139,4,21,4,0.0,0.0
140,4,22,of,321.0,0.07844574780058651
141,4,23,that,0.0,0.0
142,4,24,year,340.0,0.08308895405669599
143,4,25,.,0.0,0.0
144,5,0,ford,194.0,0.030397994359135067
145,5,1,was,186.0,0.029144468818552177
146,5,2,born,309.0,0.0484174240050141
147,5,3,on,0.0,0.0
148,5,4,a,239.0,0.03744907552491382
149,5,5,prosperous,194.0,0.030397994359135067
150,5,6,farm,158.0,0.024757129426512064
151,5,7,in,0.0,0.0
152,5,8,springwells,356.0,0.055781886555938576
153,5,9,township,449.0,0.07035412096521466
154,5,10,(now,141.0,0.022093387652773425
155,5,11,in,0.0,0.0
156,5,12,the,83.0,0.013005327483547477
157,5,13,city,169.0,0.026480727044813537
158,5,14,of,103.0,0.0161391413350047
159,5,15,dearborn,226.0,0.035412096521466624
160,5,16,",",0.0,0.0
161,5,16,michigan,266.0,0.04167972422438107
162,5,17,),0.0,0.0
163,5,17,owned,203.0,0.03180821059229082
164,5,18,by,57.0,0.008931369476653087
165,5,19,his,156.0,0.024443748041366342
166,5,20,parents,202.0,0.031651519899717956
167,5,21,",",0.0,0.0
168,5,21,william,142.0,0.022250078345346286
169,5,22,ford,119.0,0.01864619241617048
170,5,23,(1826-1905,468.0,0.07333124412409903
171,5,24,),0.0,0.0
172,5,24,and,0.0,0.0
173,5,25,mary,150.0,0.023503603885929175
174,5,26,litogot,189.0,0.02961454089627076
175,5,27,(c1839-1876),646.0,0.10122218740206831
176,5,28,",",0.0,0.0
177,5,28,immigrants,181.0,0.02836101535568787
178,5,29,from,170.0,0.0266374177373864
179,5,30,county,168.0,0.026324036352240676
180,5,31,cork,132.0,0.020683171419617674
181,5,32,",",0.0,0.0
182,5,32,ireland,326.0,0.05108116577875274
183,5,33,.,0.0,0.0
184,6,0,in,0.0,0.0
185,6,1,the,137.0,0.06137992831541219
186,6,2,years,63.0,0.028225806451612902
187,6,3,between,410.0,0.18369175627240145
188,6,4,the,387.0,0.17338709677419356
189,6,5,wars,531.0,0.23790322580645162
190,6,6,",",0.0,0.0
191,6,6,henry,431.0,0.19310035842293907
192,6,7,ford,0.0,0.0
193,6,8,supported,177.0,0.0793010752688172
194,6,9,adolf,96.0,0.043010752688172046
195,7,0,there,99.0,0.026634382566585957
196,7,1,is,0.0,0.0
197,7,2,also,127.0,0.03416733925208502
198,7,3,some,261.0,0.07021791767554479
199,7,4,evidence,143.0,0.03847188592951305
200,7,5,that,170.0,0.04573580844767285
201,7,6,henry,229.0,0.061608824320688725
202,7,7,ford,189.0,0.05084745762711865
