,sentence_id,word_id,word_id_orig,word,TRT,relFix
271810,0,0,1-5-1,the,478.0,0.07763521195387364
271811,0,1,1-5-2,intense,200.0,0.0324833522819555
271812,0,2,1-5-3,interest,545.0,0.08851713496832873
271813,0,3,1-5-4,aroused,377.0,0.061231119051486115
271814,0,4,1-5-5,in,0.0,0.0
271815,0,5,1-5-6,the,388.0,0.06301770342699367
271816,0,6,1-5-7,public,0.0,0.0
271817,0,7,1-5-8,by,0.0,0.0
271818,0,8,1-5-9,what,488.0,0.07925937956797141
271819,0,9,1-5-10,was,283.0,0.04596394347896703
271820,0,10,1-5-11,known,0.0,0.0
271821,0,11,1-5-12,at,290.0,0.04710086080883547
271822,0,12,1-5-13,the,242.0,0.03930485626116615
271823,0,13,1-5-14,time,279.0,0.04531427643332792
271824,0,14,1-5-15,as,283.0,0.04596394347896703
271825,0,15,1-5-16,the,395.0,0.06415462075686211
271826,0,16,1-5-17,styles,627.0,0.10183530940393049
271827,0,17,1-5-18,case,0.0,0.0
271828,0,18,1-5-19,has,315.0,0.05116127984407991
271829,0,19,1-5-20,now,152.0,0.02468734773428618
271830,0,20,1-5-21,somewhat,225.0,0.036543771317199936
271831,0,21,1-5-22,subsided,590.0,0.09582588923176871
271832,1,0,1-5-23,nevertheless,560.0,0.07972665148063782
271833,1,1,1-5-24,in,0.0,0.0
271834,1,2,1-5-25,view,377.0,0.05367312072892939
271835,1,3,1-5-26,of,0.0,0.0
271836,1,4,1-5-27,the,252.0,0.035876993166287015
271837,1,5,1-5-28,worldwide,399.0,0.05680523917995444
271838,1,6,1-5-29,notoriety,1056.0,0.15034168564920272
271839,1,7,1-5-30,which,435.0,0.061930523917995445
271840,1,8,1-5-31,attended,231.0,0.0328872437357631
271841,1,9,1-5-32,it,269.0,0.03829726651480638
271842,1,10,1-5-33,i,0.0,0.0
271843,1,11,1-5-34,have,294.0,0.04185649202733485
271844,1,12,1-5-35,been,0.0,0.0
271845,1,13,1-5-36,asked,167.0,0.023775626423690206
271846,1,14,1-5-37,both,349.0,0.04968678815489749
271847,1,15,1-5-38,by,137.0,0.019504555808656038
271848,1,16,1-5-39,my,0.0,0.0
271849,1,17,1-5-40,friend,496.0,0.07061503416856492
271850,1,18,1-5-42,and,210.0,0.02989749430523918
