,sentence_id,word_id,word_id_orig,word,TRT,relFix
597982,0,0,1-5-1,the,197.0,0.02852178948892428
597983,0,1,1-5-2,intense,1210.0,0.17518459533806283
597984,0,2,1-5-3,interest,450.0,0.06515129578688288
597985,0,3,1-5-4,aroused,437.0,0.06326914724192848
597986,0,4,1-5-5,in,244.0,0.035326480382220936
597987,0,5,1-5-6,the,139.0,0.020124511365281598
597988,0,6,1-5-7,public,246.0,0.035616041696829304
597989,0,7,1-5-8,by,0.0,0.0
597990,0,8,1-5-9,what,324.0,0.04690893296655567
597991,0,9,1-5-10,was,0.0,0.0
597992,0,10,1-5-11,known,251.0,0.03633994498335023
597993,0,11,1-5-12,at,175.0,0.02533661502823223
597994,0,12,1-5-13,the,188.0,0.027218763573186623
597995,0,13,1-5-14,time,215.0,0.031127841320399596
597996,0,14,1-5-15,as,116.0,0.01679455624728536
597997,0,15,1-5-16,the,237.0,0.034313015781091645
597998,0,16,1-5-17,styles,433.0,0.06269002461271174
597999,0,17,1-5-18,case,791.0,0.11452149992760967
598000,0,18,1-5-19,has,205.0,0.029680034747357753
598001,0,19,1-5-20,now,281.0,0.04068336470247575
598002,0,20,1-5-21,somewhat,165.0,0.023888808455190386
598003,0,21,1-5-22,subsided,603.0,0.08730273635442305
598004,1,0,1-5-23,nevertheless,1121.0,0.17232897770945427
598005,1,1,1-5-24,in,0.0,0.0
598006,1,2,1-5-25,view,470.0,0.0722521137586472
598007,1,3,1-5-26,of,156.0,0.023981552651806303
598008,1,4,1-5-27,the,421.0,0.06471944657955418
598009,1,5,1-5-28,worldwide,1103.0,0.1695618754803997
598010,1,6,1-5-29,notoriety,998.0,0.15342044581091469
598011,1,7,1-5-30,which,320.0,0.04919292851652575
598012,1,8,1-5-31,attended,187.0,0.028747117601844736
598013,1,9,1-5-32,it,0.0,0.0
598014,1,10,1-5-33,i,0.0,0.0
598015,1,11,1-5-34,have,219.0,0.03366641045349731
598016,1,12,1-5-35,been,0.0,0.0
598017,1,13,1-5-36,asked,0.0,0.0
598018,1,14,1-5-37,both,0.0,0.0
598019,1,15,1-5-38,by,0.0,0.0
598020,1,16,1-5-39,my,0.0,0.0
598021,1,17,1-5-40,friend,0.0,0.0
598022,1,18,1-5-42,and,0.0,0.0
598023,1,19,1-5-43,the,0.0,0.0
598024,1,20,1-5-44,family,274.0,0.04212144504227517
598025,1,21,1-5-45,themselves,173.0,0.026594926979246734
598026,1,22,1-5-46,to,0.0,0.0
598027,1,23,1-5-47,write,209.0,0.03212913143735588
598028,1,24,1-5-48,an,0.0,0.0
598029,1,25,1-5-49,account,178.0,0.02736356648731745
598030,1,26,1-5-50,of,0.0,0.0
598031,1,27,1-5-51,the,539.0,0.08285933897002305
598032,1,28,1-5-52,whole,0.0,0.0
598033,1,29,1-5-53,story,137.0,0.021060722521137585
