,sentence_id,word_id,word_id_orig,word,TRT,relFix
543620,0,0,1-5-1,the,208.0,0.03687943262411347
543621,0,1,1-5-2,intense,370.0,0.06560283687943262
543622,0,2,1-5-3,interest,794.0,0.14078014184397164
543623,0,3,1-5-4,aroused,516.0,0.09148936170212765
543624,0,4,1-5-5,in,0.0,0.0
543625,0,5,1-5-6,the,164.0,0.029078014184397163
543626,0,6,1-5-7,public,253.0,0.0448581560283688
543627,0,7,1-5-8,by,0.0,0.0
543628,0,8,1-5-9,what,735.0,0.13031914893617022
543629,0,9,1-5-10,was,0.0,0.0
543630,0,10,1-5-11,known,0.0,0.0
543631,0,11,1-5-12,at,0.0,0.0
543632,0,12,1-5-13,the,312.0,0.05531914893617021
543633,0,13,1-5-14,time,0.0,0.0
543634,0,14,1-5-15,as,0.0,0.0
543635,0,15,1-5-16,the,0.0,0.0
543636,0,16,1-5-17,styles,405.0,0.07180851063829788
543637,0,17,1-5-18,case,651.0,0.11542553191489362
543638,0,18,1-5-19,has,300.0,0.05319148936170213
543639,0,19,1-5-20,now,0.0,0.0
543640,0,20,1-5-21,somewhat,444.0,0.07872340425531915
543641,0,21,1-5-22,subsided,488.0,0.08652482269503546
543642,1,0,1-5-23,nevertheless,257.0,0.04566453447050462
543643,1,1,1-5-24,in,182.0,0.03233830845771144
543644,1,2,1-5-25,view,158.0,0.028073916133617625
543645,1,3,1-5-26,of,99.0,0.017590618336886993
543646,1,4,1-5-27,the,0.0,0.0
543647,1,5,1-5-28,worldwide,302.0,0.05366027007818053
543648,1,6,1-5-29,notoriety,1468.0,0.26083866382373844
543649,1,7,1-5-30,which,172.0,0.030561478322672354
543650,1,8,1-5-31,attended,161.0,0.028606965174129355
543651,1,9,1-5-32,it,209.0,0.03713574982231699
543652,1,10,1-5-33,i,0.0,0.0
543653,1,11,1-5-34,have,201.0,0.03571428571428571
543654,1,12,1-5-35,been,149.0,0.026474769012082445
543655,1,13,1-5-36,asked,142.0,0.02523098791755508
543656,1,14,1-5-37,both,87.0,0.015458422174840085
543657,1,15,1-5-38,by,159.0,0.028251599147121536
543658,1,16,1-5-39,my,236.0,0.04193319118692253
543659,1,17,1-5-40,friend,182.0,0.03233830845771144
543660,1,18,1-5-42,and,0.0,0.0
543661,1,19,1-5-43,the,140.0,0.024875621890547265
543662,1,20,1-5-44,family,180.0,0.031982942430703626
543663,1,21,1-5-45,themselves,372.0,0.06609808102345416
543664,1,22,1-5-46,to,0.0,0.0
543665,1,23,1-5-47,write,92.0,0.016346837242359632
543666,1,24,1-5-48,an,151.0,0.026830135039090264
543667,1,25,1-5-49,account,0.0,0.0
543668,1,26,1-5-50,of,148.0,0.026297085998578537
543669,1,27,1-5-51,the,217.0,0.03855721393034826
543670,1,28,1-5-52,whole,0.0,0.0
543671,1,29,1-5-53,story,164.0,0.02914001421464108
543672,2,0,1-5-54,this,210.0,0.06140350877192982
543673,2,1,1-5-55,we,252.0,0.07368421052631578
543674,2,2,1-5-56,trust,303.0,0.08859649122807017
543675,2,3,1-5-57,will,724.0,0.21169590643274855
543676,2,4,1-5-59,silence,604.0,0.17660818713450294
543677,2,5,1-5-60,the,130.0,0.038011695906432746
543678,2,6,1-5-61,sensational,546.0,0.15964912280701754
543679,2,7,1-5-62,rumours,155.0,0.04532163742690058
543680,2,8,1-5-63,which,0.0,0.0
543681,2,9,1-5-64,still,323.0,0.09444444444444444
543682,2,10,1-5-65,persist,173.0,0.05058479532163743
543683,3,0,1-5-66,i,0.0,0.0
543684,3,1,1-5-67,will,0.0,0.0
543685,3,2,1-5-68,therefore,242.0,0.11329588014981273
543686,3,3,1-5-69,briefly,189.0,0.08848314606741572
543687,3,4,1-5-70,set,0.0,0.0
543688,3,5,1-5-71,down,248.0,0.11610486891385768
543689,3,6,1-5-72,the,0.0,0.0
543690,3,7,1-5-73,circumstances,209.0,0.09784644194756555
543691,3,8,1-5-74,which,0.0,0.0
543692,3,9,1-5-75,led,130.0,0.060861423220973786
543693,3,10,1-5-76,to,135.0,0.06320224719101124
543694,3,11,1-5-77,my,0.0,0.0
543695,3,12,1-5-78,being,0.0,0.0
543696,3,13,1-5-79,connected,178.0,0.08333333333333333
543697,3,14,1-5-80,with,0.0,0.0
543698,3,15,1-5-81,the,0.0,0.0
543699,3,16,1-5-82,affair,805.0,0.37687265917602997
543700,4,0,1-6-1,i,0.0,0.0
543701,4,1,1-6-2,had,276.0,0.03408248950358113
543702,4,2,1-6-3,been,547.0,0.06754754260311188
543703,4,3,1-6-4,invalided,2283.0,0.2819214620894048
543704,4,4,1-6-5,home,269.0,0.033218078537910596
543705,4,5,1-6-6,from,550.0,0.06791800444554211
543706,4,6,1-6-7,the,166.0,0.02049888861447271
543707,4,7,1-6-8,front,399.0,0.049271425043220546
543708,4,8,1-6-9,and,151.0,0.01864657940232156
543709,4,9,1-6-10,after,210.0,0.02593232897011608
543710,4,10,1-6-11,spending,403.0,0.04976537416646085
543711,4,11,1-6-12,some,242.0,0.029883921956038527
543712,4,12,1-6-13,months,186.0,0.022968634230674242
543713,4,13,1-6-14,in,0.0,0.0
543714,4,14,1-6-15,a,129.0,0.015929859224499878
543715,4,15,1-6-16,rather,180.0,0.02222771054581378
543716,4,16,1-6-17,depressing,366.0,0.04519634477648802
543717,4,17,1-6-18,convalescent,605.0,0.07470980489009632
543718,4,18,1-6-19,home,121.0,0.014941960978019263
543719,4,19,1-6-20,was,0.0,0.0
543720,4,20,1-6-21,given,264.0,0.032600642133860214
543721,4,21,1-6-22,a,0.0,0.0
543722,4,22,1-6-23,months,499.0,0.0616201531242282
543723,4,23,1-6-24,sick,131.0,0.01617683378612003
543724,4,24,1-6-25,leave,121.0,0.014941960978019263
543725,5,0,1-6-26,having,291.0,0.06086592763020288
543726,5,1,1-6-27,no,0.0,0.0
543727,5,2,1-6-28,near,252.0,0.0527086383601757
543728,5,3,1-6-29,relations,263.0,0.05500941225685003
543729,5,4,1-6-30,or,235.0,0.04915289688349718
543730,5,5,1-6-31,friends,231.0,0.048316251830161056
543731,5,6,1-6-32,i,0.0,0.0
543732,5,7,1-6-33,was,166.0,0.03472076971344907
543733,5,8,1-6-34,trying,162.0,0.033884124660112945
543734,5,9,1-6-35,to,103.0,0.021543610123405145
543735,5,10,1-6-36,make,150.0,0.03137418950010458
543736,5,11,1-6-37,up,0.0,0.0
543737,5,12,1-6-38,my,160.0,0.03346580213344488
543738,5,13,1-6-39,mind,236.0,0.04936205814683121
543739,5,14,1-6-40,what,292.0,0.06107508889353692
543740,5,15,1-6-41,to,271.0,0.056682702363522276
543741,5,16,1-6-42,do,0.0,0.0
543742,5,17,1-6-43,when,260.0,0.05438192846684794
543743,5,18,1-6-44,i,226.0,0.047270445513490904
543744,5,19,1-6-45,ran,0.0,0.0
543745,5,20,1-6-46,across,465.0,0.0972599874503242
543746,5,21,1-6-47,john,135.0,0.02823677055009412
543747,5,22,1-6-48,cavendish,883.0,0.18468939552394897
543748,6,0,1-6-49,i,0.0,0.0
543749,6,1,1-6-50,had,433.0,0.19646098003629764
543750,6,2,1-6-51,seen,200.0,0.09074410163339383
543751,6,3,1-6-52,very,0.0,0.0
543752,6,4,1-6-53,little,357.0,0.161978221415608
543753,6,5,1-6-54,of,156.0,0.07078039927404718
543754,6,6,1-6-55,him,493.0,0.2236842105263158
543755,6,7,1-6-56,for,0.0,0.0
543756,6,8,1-6-57,some,263.0,0.11932849364791288
543757,6,9,1-6-58,years,302.0,0.13702359346642468
543758,7,0,1-6-59,indeed,172.0,0.12027972027972028
543759,7,1,1-6-60,i,0.0,0.0
543760,7,2,1-6-61,had,0.0,0.0
543761,7,3,1-6-62,never,440.0,0.3076923076923077
543762,7,4,1-6-63,known,446.0,0.3118881118881119
543763,7,5,1-6-64,him,0.0,0.0
543764,7,6,1-6-65,particularly,199.0,0.13916083916083916
543765,7,7,1-6-66,well,173.0,0.12097902097902098
543766,8,0,1-6-67,he,0.0,0.0
543767,8,1,1-6-68,was,0.0,0.0
543768,8,2,1-6-69,a,0.0,0.0
543769,8,3,1-6-70,good,315.0,0.175
543770,8,4,1-6-71,fifteen,0.0,0.0
543771,8,5,1-6-72,years,176.0,0.09777777777777778
543772,8,6,1-6-73,my,140.0,0.07777777777777778
543773,8,7,1-6-74,senior,170.0,0.09444444444444444
543774,8,8,1-6-75,for,112.0,0.06222222222222222
543775,8,9,1-6-76,one,0.0,0.0
543776,8,10,1-6-77,thing,239.0,0.13277777777777777
543777,8,11,1-6-78,though,0.0,0.0
543778,8,12,1-6-79,he,269.0,0.14944444444444444
543779,8,13,1-6-80,hardly,0.0,0.0
543780,8,14,1-6-81,looked,221.0,0.12277777777777778
543781,8,15,1-6-82,his,0.0,0.0
543782,8,16,1-6-84,years,158.0,0.08777777777777777
543783,9,0,1-7-1,as,242.0,0.07193816884661118
543784,9,1,1-7-2,a,0.0,0.0
543785,9,2,1-7-3,boy,384.0,0.11414982164090369
543786,9,3,1-7-4,though,351.0,0.10434007134363853
543787,9,4,1-7-5,i,0.0,0.0
543788,9,5,1-7-6,had,164.0,0.04875148632580262
543789,9,6,1-7-7,often,207.0,0.061533888228299645
543790,9,7,1-7-8,stayed,0.0,0.0
543791,9,8,1-7-9,at,233.0,0.06926278240190249
543792,9,9,1-7-10,styles,740.0,0.21997621878715815
543793,9,10,1-7-11,his,0.0,0.0
543794,9,11,1-7-12,mothers,735.0,0.21848989298454222
543795,9,12,1-7-13,place,308.0,0.09155766944114149
543796,9,13,1-7-14,in,0.0,0.0
543797,10,0,1-7-16,we,0.0,0.0
543798,10,1,1-7-17,had,206.0,0.042092357989374746
543799,10,2,1-7-18,a,0.0,0.0
543800,10,3,1-7-19,good,111.0,0.022680833673886392
543801,10,4,1-7-20,yarn,132.0,0.026971802206783815
543802,10,5,1-7-21,about,1156.0,0.2362076011442583
543803,10,6,1-7-22,old,0.0,0.0
543804,10,7,1-7-23,times,620.0,0.12668573763792398
543805,10,8,1-7-24,and,0.0,0.0
543806,10,9,1-7-25,it,148.0,0.030241111565181854
543807,10,10,1-7-26,ended,294.0,0.060073559460563954
543808,10,11,1-7-27,in,0.0,0.0
543809,10,12,1-7-28,his,223.0,0.04556599918267266
543810,10,13,1-7-29,inviting,139.0,0.028402125051082958
543811,10,14,1-7-30,me,0.0,0.0
543812,10,15,1-7-31,down,437.0,0.08929301185124643
543813,10,16,1-7-32,to,0.0,0.0
543814,10,17,1-7-33,styles,165.0,0.03371475275847977
543815,10,18,1-7-34,to,0.0,0.0
543816,10,19,1-7-35,spend,632.0,0.12913771965672252
543817,10,20,1-7-36,my,0.0,0.0
543818,10,21,1-7-37,leave,461.0,0.09419697588884349
543819,10,22,1-7-38,there,170.0,0.03473641193297916
543820,11,0,1-7-39,the,176.0,0.07113985448666128
543821,11,1,1-7-40,mater,1089.0,0.44017784963621664
543822,11,2,1-7-41,will,0.0,0.0
543823,11,3,1-7-42,be,391.0,0.15804365400161682
543824,11,4,1-7-43,delighted,169.0,0.06831042845594179
543825,11,5,1-7-44,to,175.0,0.07073565076798706
543826,11,6,1-7-45,see,0.0,0.0
543827,11,7,1-7-46,you,0.0,0.0
543828,11,8,1-7-48,all,0.0,0.0
543829,11,9,1-7-49,those,0.0,0.0
543830,11,10,1-7-50,years,269.0,0.10873080032336298
543831,11,11,1-7-51,he,0.0,0.0
543832,11,12,1-7-52,added,205.0,0.08286176232821342
543833,12,0,1-7-53,your,159.0,0.18951132300357568
543834,12,1,1-7-54,mother,0.0,0.0
543835,12,2,1-7-55,keeps,142.0,0.16924910607866508
543836,12,3,1-7-56,well,276.0,0.3289630512514899
543837,12,4,1-7-57,i,0.0,0.0
543838,12,5,1-7-58,asked,262.0,0.31227651966626935
543839,13,0,1-7-59,oh,0.0,0.0
543840,13,1,1-7-60,yes,400.0,1.0
543841,14,0,1-7-61,i,0.0,0.0
543842,14,1,1-7-62,suppose,0.0,0.0
543843,14,2,1-7-63,you,356.0,0.34296724470134876
543844,14,3,1-7-64,know,0.0,0.0
543845,14,4,1-7-65,that,318.0,0.3063583815028902
543846,14,5,1-7-66,she,0.0,0.0
543847,14,6,1-7-67,has,0.0,0.0
543848,14,7,1-7-68,married,149.0,0.14354527938342967
543849,14,8,1-7-69,again,215.0,0.2071290944123314
543850,15,0,1-7-70,i,301.0,0.10651096956829441
543851,15,1,1-7-71,am,92.0,0.03255484784147204
543852,15,2,1-7-72,afraid,334.0,0.11818825194621373
543853,15,3,1-7-73,i,0.0,0.0
543854,15,4,1-7-74,showed,513.0,0.18152866242038215
543855,15,5,1-7-75,my,0.0,0.0
543856,15,6,1-7-76,surprise,102.0,0.036093418259023353
543857,15,7,1-7-77,rather,508.0,0.1797593772116065
543858,15,8,1-7-78,plainly,976.0,0.3453644727530078
543859,16,0,1-8-1,mrs,643.0,0.07632047477744808
543860,16,1,1-8-2,cavendish,554.0,0.0657566765578635
543861,16,2,1-8-3,who,298.0,0.03537091988130564
543862,16,3,1-8-4,had,199.0,0.023620178041543028
543863,16,4,1-8-5,married,1269.0,0.15062314540059346
543864,16,5,1-8-6,johns,514.0,0.06100890207715134
543865,16,6,1-8-7,father,351.0,0.04166172106824926
543866,16,7,1-8-8,when,0.0,0.0
543867,16,8,1-8-9,he,424.0,0.05032640949554896
543868,16,9,1-8-10,was,185.0,0.02195845697329377
543869,16,10,1-8-11,a,164.0,0.019465875370919882
543870,16,11,1-8-12,widower,415.0,0.04925816023738872
543871,16,12,1-8-13,with,0.0,0.0
543872,16,13,1-8-14,two,84.0,0.009970326409495548
543873,16,14,1-8-15,sons,985.0,0.1169139465875371
543874,16,15,1-8-16,had,391.0,0.04640949554896143
543875,16,16,1-8-17,been,226.0,0.026824925816023738
543876,16,17,1-8-18,a,194.0,0.023026706231454006
543877,16,18,1-8-19,handsome,678.0,0.08047477744807122
543878,16,19,1-8-20,woman,89.0,0.01056379821958457
543879,16,20,1-8-21,of,246.0,0.02919881305637982
543880,16,21,1-8-23,as,0.0,0.0
543881,16,22,1-8-24,i,0.0,0.0
543882,16,23,1-8-25,remembered,402.0,0.04771513353115727
543883,16,24,1-8-26,her,114.0,0.013531157270029674
543884,17,0,1-8-27,she,0.0,0.0
543885,17,1,1-8-28,certainly,167.0,0.11066931742876077
543886,17,2,1-8-29,could,0.0,0.0
543887,17,3,1-8-30,not,347.0,0.2299536116633532
543888,17,4,1-8-31,be,0.0,0.0
543889,17,5,1-8-32,a,142.0,0.09410205434062292
543890,17,6,1-8-33,day,0.0,0.0
543891,17,7,1-8-34,less,327.0,0.21669980119284293
543892,17,8,1-8-35,than,185.0,0.12259774685222001
543893,17,9,1-8-36,seventy,341.0,0.22597746852220013
543894,17,10,1-8-37,now,0.0,0.0
543895,18,0,1-8-38,i,0.0,0.0
543896,18,1,1-8-39,recalled,497.0,0.06222611744084137
543897,18,2,1-8-40,her,0.0,0.0
543898,18,3,1-8-41,as,135.0,0.01690246650807562
543899,18,4,1-8-42,an,226.0,0.028295980969074746
543900,18,5,1-8-43,energetic,467.0,0.05847001377238012
543901,18,6,1-8-44,autocratic,737.0,0.09227494678853136
543902,18,7,1-8-45,personality,324.0,0.040565919619381496
543903,18,8,1-8-46,somewhat,317.0,0.03968949543007387
543904,18,9,1-8-47,inclined,185.0,0.02316263928884437
543905,18,10,1-8-48,to,316.0,0.039564291974458494
543906,18,11,1-8-49,charitable,750.0,0.09390259171153124
543907,18,12,1-8-50,and,172.0,0.0215349943658445
543908,18,13,1-8-51,social,467.0,0.05847001377238012
543909,18,14,1-8-52,notoriety,1002.0,0.12545386252660573
543910,18,15,1-8-53,with,294.0,0.03680981595092025
543911,18,16,1-8-54,a,0.0,0.0
543912,18,17,1-8-55,fondness,124.0,0.015525228496306498
543913,18,18,1-8-56,for,166.0,0.02078377363215225
543914,18,19,1-8-57,opening,226.0,0.028295980969074746
543915,18,20,1-8-58,bazaars,401.0,0.050206585701765366
543916,18,21,1-8-59,and,141.0,0.017653687241767874
543917,18,22,1-8-60,playing,341.0,0.04269437836484287
543918,18,23,1-8-61,the,0.0,0.0
543919,18,24,1-8-62,lady,146.0,0.018279704519844748
543920,18,25,1-8-63,bountiful,553.0,0.06923751095530237
543921,19,0,1-8-64,she,211.0,0.11283422459893049
543922,19,1,1-8-65,was,60.0,0.03208556149732621
543923,19,2,1-8-66,a,0.0,0.0
543924,19,3,1-8-67,most,82.0,0.04385026737967915
543925,19,4,1-8-68,generous,158.0,0.08449197860962566
543926,19,5,1-8-69,woman,230.0,0.12299465240641712
543927,19,6,1-8-70,and,0.0,0.0
543928,19,7,1-8-71,possessed,371.0,0.1983957219251337
543929,19,8,1-8-72,a,0.0,0.0
543930,19,9,1-8-73,considerable,293.0,0.15668449197860962
543931,19,10,1-8-74,fortune,262.0,0.14010695187165775
543932,19,11,1-8-75,of,0.0,0.0
543933,19,12,1-8-76,her,0.0,0.0
543934,19,13,1-8-77,own,203.0,0.10855614973262032
543935,20,0,1-8-78,their,150.0,0.06281407035175879
543936,20,1,1-8-80,styles,329.0,0.13777219430485763
543937,20,2,1-8-81,court,217.0,0.09087102177554439
543938,20,3,1-8-82,had,0.0,0.0
543939,20,4,1-8-83,been,73.0,0.030569514237855946
543940,20,5,1-8-84,purchased,147.0,0.06155778894472362
543941,20,6,1-8-85,by,242.0,0.10134003350083752
543942,20,7,1-8-86,mr,0.0,0.0
543943,20,8,1-8-87,cavendish,200.0,0.08375209380234507
543944,20,9,1-8-88,early,98.0,0.04103852596314908
543945,20,10,1-8-89,in,0.0,0.0
543946,20,11,1-8-90,their,184.0,0.07705192629815745
543947,20,12,1-8-91,married,290.0,0.12144053601340034
543948,20,13,1-8-92,life,458.0,0.19179229480737017
543949,21,0,1-9-1,he,179.0,0.028805922111361442
543950,21,1,1-9-2,had,0.0,0.0
543951,21,2,1-9-3,been,0.0,0.0
543952,21,3,1-9-4,completely,249.0,0.04007080785323463
543953,21,4,1-9-5,under,225.0,0.03620856131316382
543954,21,5,1-9-6,his,0.0,0.0
