,sentence_id,word_id,word_id_orig,word,TRT,relFix
0,0,0,1-5-1,the,381.0,0.04477611940298507
1,0,1,1-5-2,intense,828.0,0.0973087319308967
2,0,2,1-5-3,interest,565.0,0.06640028205429545
3,0,3,1-5-4,aroused,428.0,0.050299682688917616
4,0,4,1-5-5,in,154.0,0.018098483958161948
5,0,5,1-5-6,the,165.0,0.01939123281231637
6,0,6,1-5-7,public,170.0,0.019978845927841108
7,0,7,1-5-8,by,267.0,0.03137854036902104
8,0,8,1-5-9,what,167.0,0.019626278058526268
9,0,9,1-5-10,was,0.0,0.0
10,0,10,1-5-11,known,247.0,0.029028087906922084
11,0,11,1-5-12,at,231.0,0.02714772593724292
12,0,12,1-5-13,the,304.0,0.0357268774239041
13,0,13,1-5-14,time,137.0,0.016100599365377836
14,0,14,1-5-15,as,0.0,0.0
15,0,15,1-5-16,the,164.0,0.019273710189211424
16,0,16,1-5-17,styles,1064.0,0.12504407098366435
17,0,17,1-5-18,case,1267.0,0.14890116347396873
18,0,18,1-5-19,has,434.0,0.051004818427547303
19,0,19,1-5-20,now,676.0,0.07944529321894464
20,0,20,1-5-21,somewhat,239.0,0.0280879069220825
21,0,21,1-5-22,subsided,621.0,0.07298154894817252
22,1,0,1-5-23,nevertheless,295.0,0.031812789819907254
23,1,1,1-5-24,in,726.0,0.07829181494661921
24,1,2,1-5-25,view,675.0,0.07279197670656745
25,1,3,1-5-26,of,0.0,0.0
26,1,4,1-5-27,the,166.0,0.017901434271541034
27,1,5,1-5-28,worldwide,275.0,0.02965599051008304
28,1,6,1-5-29,notoriety,2066.0,0.222797368704842
29,1,7,1-5-30,which,0.0,0.0
30,1,8,1-5-31,attended,694.0,0.07484093605090046
31,1,9,1-5-32,it,0.0,0.0
32,1,10,1-5-33,i,516.0,0.0556454221934649
33,1,11,1-5-34,have,0.0,0.0
34,1,12,1-5-35,been,232.0,0.02501887199396096
35,1,13,1-5-36,asked,144.0,0.01552895503073439
36,1,14,1-5-37,both,453.0,0.0488515043675186
37,1,15,1-5-38,by,620.0,0.06686077860455085
38,1,16,1-5-39,my,0.0,0.0
39,1,17,1-5-40,friend,292.0,0.03148926992343362
40,1,18,1-5-42,and,209.0,0.022538552787663108
41,1,19,1-5-43,the,0.0,0.0
42,1,20,1-5-44,family,662.0,0.07139005715518171
43,1,21,1-5-45,themselves,0.0,0.0
44,1,22,1-5-46,to,314.0,0.03386174916424027
45,1,23,1-5-47,write,0.0,0.0
46,1,24,1-5-48,an,244.0,0.026312951579855495
47,1,25,1-5-49,account,0.0,0.0
48,1,26,1-5-50,of,233.0,0.025126711959452173
49,1,27,1-5-51,the,106.0,0.01143103634206837
50,1,28,1-5-52,whole,126.0,0.013587835651892591
51,1,29,1-5-53,story,225.0,0.024263992235522485
52,2,0,1-5-54,this,0.0,0.0
53,2,1,1-5-55,we,236.0,0.0979253112033195
54,2,2,1-5-56,trust,150.0,0.06224066390041494
55,2,3,1-5-57,will,151.0,0.06265560165975104
56,2,4,1-5-59,silence,218.0,0.09045643153526971
57,2,5,1-5-60,the,301.0,0.12489626556016598
58,2,6,1-5-61,sensational,150.0,0.06224066390041494
59,2,7,1-5-62,rumours,324.0,0.13443983402489626
60,2,8,1-5-63,which,376.0,0.15601659751037344
61,2,9,1-5-64,still,451.0,0.18713692946058091
62,2,10,1-5-65,persist,53.0,0.02199170124481328
63,3,0,1-5-66,i,262.0,0.06799896184791072
64,3,1,1-5-67,will,173.0,0.0449000778614067
65,3,2,1-5-68,therefore,262.0,0.06799896184791072
66,3,3,1-5-69,briefly,1008.0,0.2616143264988321
67,3,4,1-5-70,set,757.0,0.19647028289644433
68,3,5,1-5-71,down,0.0,0.0
69,3,6,1-5-72,the,0.0,0.0
70,3,7,1-5-73,circumstances,289.0,0.075006488450558
71,3,8,1-5-74,which,259.0,0.06722034778094992
72,3,9,1-5-75,led,163.0,0.042304697638204
73,3,10,1-5-76,to,0.0,0.0
74,3,11,1-5-77,my,261.0,0.06773942382559045
75,3,12,1-5-78,being,0.0,0.0
76,3,13,1-5-79,connected,267.0,0.06929665195951207
77,3,14,1-5-80,with,152.0,0.03944977939268103
78,3,15,1-5-81,the,0.0,0.0
79,3,16,1-5-82,affair,0.0,0.0
80,4,0,1-6-1,i,0.0,0.0
81,4,1,1-6-2,had,270.0,0.024889380530973452
82,4,2,1-6-3,been,146.0,0.013458702064896756
83,4,3,1-6-4,invalided,1792.0,0.16519174041297935
84,4,4,1-6-5,home,262.0,0.024151917404129794
85,4,5,1-6-6,from,583.0,0.05374262536873156
86,4,6,1-6-7,the,341.0,0.03143436578171092
87,4,7,1-6-8,front,191.0,0.01760693215339233
88,4,8,1-6-9,and,526.0,0.0484882005899705
89,4,9,1-6-10,after,212.0,0.019542772861356934
90,4,10,1-6-11,spending,851.0,0.0784476401179941
91,4,11,1-6-12,some,0.0,0.0
92,4,12,1-6-13,months,1412.0,0.1301622418879056
93,4,13,1-6-14,in,174.0,0.016039823008849558
94,4,14,1-6-15,a,0.0,0.0
95,4,15,1-6-16,rather,826.0,0.07614306784660767
96,4,16,1-6-17,depressing,207.0,0.019081858407079644
97,4,17,1-6-18,convalescent,1372.0,0.1264749262536873
98,4,18,1-6-19,home,124.0,0.011430678466076696
99,4,19,1-6-20,was,441.0,0.04065265486725664
100,4,20,1-6-21,given,157.0,0.014472713864306784
101,4,21,1-6-22,a,0.0,0.0
102,4,22,1-6-23,months,225.0,0.020741150442477877
103,4,23,1-6-24,sick,367.0,0.033831120943952804
