,sentence_id,word_id,word,TRT,relFix
0,0,0,presents,422.0,0.12488902042024268
1,0,1,a,122.0,0.03610535661438295
2,0,2,good,386.0,0.11423498076353951
3,0,3,case,271.0,0.08020124297129329
4,0,4,while,337.0,0.09973364900858242
5,0,5,failing,625.0,0.18496596626220776
6,0,6,to,68.0,0.020124297129328204
7,0,7,provide,201.0,0.05948505474992601
8,0,8,a,0.0,0.0
9,0,9,reason,242.0,0.07161882213672684
10,0,10,for,0.0,0.0
11,0,11,us,0.0,0.0
12,0,12,to,0.0,0.0
13,0,13,care,137.0,0.04054453980467594
14,0,14,beyond,113.0,0.03344184670020716
15,0,15,the,0.0,0.0
16,0,16,very,0.0,0.0
17,0,17,basic,126.0,0.03728913879846108
18,0,18,dictums,0.0,0.0
19,0,19,of,124.0,0.03669724770642202
20,0,20,human,0.0,0.0
21,0,21,decency,205.0,0.06066883693400414
22,0,22,.,0.0,0.0
23,1,0,beautifully,85.0,0.0404569252736792
24,1,1,crafted,490.0,0.23322227510709187
25,1,2,",",0.0,0.0
26,1,2,engaging,275.0,0.13089005235602094
27,1,3,filmmaking,0.0,0.0
28,1,4,that,0.0,0.0
29,1,5,should,110.0,0.05235602094240838
30,1,6,attract,216.0,0.10280818657782008
31,1,7,upscale,151.0,0.07187053783912423
32,1,8,audiences,60.0,0.028557829604950024
33,1,9,hungry,105.0,0.049976201808662545
34,1,10,for,113.0,0.05378391242265588
35,1,11,quality,0.0,0.0
36,1,12,and,112.0,0.053307948595906714
37,1,13,a,0.0,0.0
38,1,14,nostalgic,0.0,0.0
39,1,15,",",0.0,0.0
40,1,15,twisty,89.0,0.04236078058067587
41,1,16,yarn,0.0,0.0
42,1,17,that,105.0,0.049976201808662545
43,1,18,will,117.0,0.055687767729652546
44,1,19,keep,0.0,0.0
45,1,20,them,73.0,0.034745359352689194
46,1,21,guessing,0.0,0.0
47,1,22,.,0.0,0.0
48,2,0,bread,0.0,0.0
49,2,1,",",0.0,0.0
50,2,1,my,181.0,0.05932481153720092
51,2,2,sweet,389.0,0.12749918059652574
52,2,3,has,0.0,0.0
53,2,4,so,95.0,0.031137332022287776
54,2,5,many,399.0,0.13077679449360866
55,2,6,flaws,291.0,0.09537856440511308
56,2,7,it,94.0,0.030809570632579483
57,2,8,would,509.0,0.1668305473615208
58,2,9,be,111.0,0.03638151425762045
59,2,10,easy,169.0,0.05539167486070141
60,2,11,for,147.0,0.048180924287118974
61,2,12,critics,0.0,0.0
62,2,13,to,268.0,0.08784005244182236
63,2,14,shred,249.0,0.08161258603736479
64,2,15,it,149.0,0.04883644706653556
65,2,16,.,0.0,0.0
66,3,0,slow,0.0,0.0
67,3,1,",",0.0,0.0
68,3,1,silly,367.0,0.25397923875432526
69,3,2,and,280.0,0.19377162629757785
70,3,3,unintentionally,707.0,0.4892733564013841
71,3,4,hilarious,91.0,0.0629757785467128
72,3,5,.,0.0,0.0
73,4,0,ultimately,82.0,0.026684022128213473
74,4,1,feels,284.0,0.09241783273673934
75,4,2,emp11111ty,866.0,0.2818093068662545
76,4,3,and,89.0,0.028961926456231694
77,4,4,unsatisfying,281.0,0.09144158802473153
78,4,5,",",0.0,0.0
79,4,5,like,0.0,0.0
80,4,6,swallowing,414.0,0.13472177025707777
81,4,7,a,0.0,0.0
82,4,8,communion,133.0,0.04328018223234624
83,4,9,wafer,273.0,0.0888382687927107
84,4,10,without,340.0,0.11064106736088512
85,4,11,the,112.0,0.03644646924829157
86,4,12,wine,199.0,0.06475756589651806
87,4,13,.,0.0,0.0
88,5,0,exudes,0.0,0.0
89,5,1,the,919.0,0.2282095852992302
90,5,2,fizz,225.0,0.05587285820710206
91,5,3,of,158.0,0.03923516265209834
92,5,4,a,134.0,0.03327539111000745
93,5,5,busby,492.0,0.12217531661286317
94,5,6,berkeley,205.0,0.050906381922026324
95,5,7,musical,191.0,0.047429848522473304
96,5,8,and,99.0,0.024584057611124907
97,5,9,the,121.0,0.03004718152470822
98,5,10,visceral,73.0,0.018127638440526447
99,5,11,excitement,516.0,0.12813508815495406
100,5,12,of,76.0,0.018872609883287806
101,5,13,a,87.0,0.021604171840079463
102,5,14,sports,175.0,0.04345666749441272
103,5,15,extravaganza,556.0,0.13806804072510553
104,5,16,.,0.0,0.0
105,6,0,the,0.0,0.0
106,6,1,film,0.0,0.0
107,6,2,rehashes,688.0,0.35537190082644626
108,6,3,several,225.0,0.11621900826446281
109,6,4,old,93.0,0.04803719008264463
110,6,5,themes,123.0,0.06353305785123967
111,6,6,and,0.0,0.0
112,6,7,is,0.0,0.0
113,6,8,capped,142.0,0.07334710743801653
114,6,9,with,0.0,0.0
115,6,10,pointless,358.0,0.18491735537190082
116,6,11,extremes,176.0,0.09090909090909091
117,6,12,-,131.0,0.06766528925619834
118,6,13,-,0.0,0.0
119,7,0,ryan,0.0,0.0
120,7,1,gosling,315.0,0.2782685512367491
121,7,2,is,0.0,0.0
122,7,3,",",0.0,0.0
123,7,3,in,0.0,0.0
124,7,4,a,0.0,0.0
125,7,5,word,81.0,0.0715547703180212
126,7,6,",",0.0,0.0
127,7,6,brilliant,83.0,0.07332155477031801
128,7,7,as,0.0,0.0
129,7,8,the,105.0,0.09275618374558305
130,7,9,conflicted,548.0,0.4840989399293286
131,7,10,daniel,0.0,0.0
132,7,11,.,0.0,0.0
133,8,0,if,0.0,0.0
134,8,1,deuces,0.0,0.0
135,8,2,wild,198.0,0.11018363939899833
136,8,3,had,175.0,0.09738452977184196
137,8,4,been,273.0,0.15191986644407346
138,8,5,tweaked,272.0,0.15136338341680577
139,8,6,up,88.0,0.04897050639955482
140,8,7,a,0.0,0.0
141,8,8,notch,192.0,0.10684474123539232
142,8,9,it,0.0,0.0
143,8,10,would,137.0,0.07623817473567056
144,8,11,have,112.0,0.06232609905397885
145,8,12,become,79.0,0.0439621591541458
146,8,13,a,0.0,0.0
147,8,14,camp,53.0,0.02949360044518642
148,8,15,adventure,126.0,0.07011686143572621
149,8,16,",",0.0,0.0
150,8,16,one,0.0,0.0
151,8,17,of,0.0,0.0
152,8,18,those,92.0,0.051196438508625486
153,8,19,movies,0.0,0.0
154,9,0,the,0.0,
155,10,0,frida,0.0,0.0
156,10,1,is,0.0,0.0
157,10,2,certainly,470.0,0.26053215077605324
158,10,3,no,0.0,0.0
159,10,4,disaster,234.0,0.12971175166297116
160,10,5,",",0.0,0.0
161,10,5,but,0.0,0.0
162,10,6,neither,110.0,0.06097560975609756
163,10,7,is,0.0,0.0
164,10,8,it,0.0,0.0
165,10,9,the,208.0,0.11529933481152993
166,10,10,kahlo,222.0,0.12305986696230599
167,10,11,movie,0.0,0.0
168,10,12,frida,134.0,0.07427937915742794
169,10,13,fans,58.0,0.03215077605321508
170,10,14,have,82.0,0.045454545454545456
171,10,15,been,0.0,0.0
172,10,16,looking,286.0,0.15853658536585366
173,10,17,for,0.0,0.0
174,10,18,.,0.0,0.0
175,11,0,the,0.0,0.0
176,11,1,film,0.0,0.0
177,11,2,often,242.0,0.2523461939520334
178,11,3,achieves,0.0,0.0
179,11,4,a,182.0,0.1897810218978102
180,11,5,mesmerizing,341.0,0.3555787278415016
181,11,6,poetry,194.0,0.20229405630865485
182,11,7,.,0.0,0.0
183,12,0,a,0.0,0.0
184,12,1,work,0.0,0.0
185,12,2,of,275.0,0.3227699530516432
186,12,3,astonishing,262.0,0.3075117370892019
187,12,4,delicacy,205.0,0.24061032863849766
188,12,5,and,0.0,0.0
189,12,6,force,110.0,0.12910798122065728
190,12,7,.,0.0,0.0
191,13,0,the,0.0,
192,14,0,for,0.0,0.0
193,14,1,the,0.0,0.0
194,14,2,most,68.0,0.0698869475847893
195,14,3,part,307.0,0.31551901336073995
196,14,4,",",0.0,0.0
197,14,4,the,0.0,0.0
198,14,5,ingredients,372.0,0.3823227132579651
199,14,6,are,0.0,0.0
200,14,7,there,226.0,0.23227132579650564
201,14,8,.,0.0,0.0
202,15,0,but,0.0,
203,15,1,if,0.0,
204,17,0,the,0.0,0.0
205,17,1,acting,0.0,0.0
206,17,2,is,214.0,0.11180773249738767
207,17,3,stiff,252.0,0.13166144200626959
208,17,4,",",0.0,0.0
209,17,4,the,69.0,0.03605015673981191
210,17,5,story,92.0,0.04806687565308255
211,17,6,lacks,228.0,0.11912225705329153
212,17,7,all,85.0,0.044409613375130615
213,17,8,trace,219.0,0.11442006269592477
214,17,9,of,61.0,0.03187042842215256
215,17,10,wit,156.0,0.08150470219435736
216,17,11,",",0.0,0.0
217,17,11,the,96.0,0.050156739811912224
218,17,12,sets,0.0,0.0
219,17,13,look,128.0,0.06687565308254964
220,17,14,like,0.0,0.0
221,17,15,they,56.0,0.029258098223615466
222,17,16,were,0.0,0.0
223,17,17,borrowed,258.0,0.13479623824451412
224,17,18,from,0.0,0.0
225,18,0,this,0.0,0.0
226,18,1,version,244.0,0.27415730337078653
227,18,2,moves,410.0,0.4606741573033708
228,18,3,beyond,106.0,0.11910112359550562
229,18,4,the,130.0,0.14606741573033707
230,20,0,a,0.0,0.0
231,20,1,first-class,487.0,0.20811965811965813
232,20,2,",",0.0,0.0
233,20,2,thoroughly,167.0,0.07136752136752136
234,20,3,involving,364.0,0.15555555555555556
235,20,4,b,0.0,0.0
236,20,5,movie,228.0,0.09743589743589744
237,20,6,that,94.0,0.040170940170940174
238,20,7,effectively,260.0,0.1111111111111111
239,20,8,combines,0.0,0.0
240,20,9,two,116.0,0.04957264957264957
241,20,10,surefire,143.0,0.06111111111111111
242,20,11,",",0.0,0.0
243,20,11,beloved,0.0,0.0
244,20,12,genres,147.0,0.06282051282051282
245,20,13,-,0.0,0.0
246,20,14,-,0.0,0.0
247,20,14,the,0.0,0.0
248,20,15,prison,0.0,0.0
249,20,16,flick,74.0,0.03162393162393162
250,20,17,and,0.0,0.0
251,20,18,the,0.0,0.0
252,20,19,fight,0.0,0.0
253,20,20,film,260.0,0.1111111111111111
254,20,21,.,0.0,0.0
255,21,0,the,0.0,0.0
256,21,1,film,0.0,0.0
257,21,2,is,0.0,0.0
258,21,3,so,0.0,0.0
259,21,4,bad,591.0,1.0
260,21,5,it,0.0,0.0
261,22,0,weiss,0.0,0.0
262,22,1,and,94.0,0.04482594182164998
263,22,2,speck,209.0,0.09966618979494515
264,22,3,never,138.0,0.06580829756795423
265,22,4,make,71.0,0.03385789222699094
266,22,5,a,0.0,0.0
267,22,6,convincing,70.0,0.03338102050548403
268,22,7,case,188.0,0.08965188364329996
269,22,8,for,105.0,0.05007153075822604
270,22,9,the,114.0,0.05436337625178827
271,22,10,relevance,0.0,0.0
272,22,11,of,256.0,0.12207916070577014
273,22,12,these,204.0,0.09728183118741059
274,22,13,two,315.0,0.15021459227467812
275,22,14,20th-century,262.0,0.12494039103481164
276,22,15,footnotes,71.0,0.03385789222699094
277,22,16,.,0.0,0.0
278,23,0,another,0.0,0.0
279,23,1,best,226.0,0.3049932523616734
280,23,2,of,0.0,0.0
281,23,3,the,239.0,0.3225371120107962
282,23,4,year,0.0,0.0
283,23,5,selection,276.0,0.3724696356275304
284,23,6,.,0.0,0.0
285,25,0,same,0.0,0.0
286,25,1,song,240.0,0.14687882496940025
287,25,2,",",0.0,0.0
288,25,2,second,294.0,0.1799265605875153
289,25,3,verse,96.0,0.0587515299877601
290,25,4,",",0.0,0.0
291,25,4,coulda,0.0,0.0
292,25,5,been,278.0,0.1701346389228886
293,25,6,better,334.0,0.204406364749082
294,25,7,",",0.0,0.0
295,25,7,but,161.0,0.09853121175030599
296,25,8,it,0.0,0.0
297,25,9,coulda,231.0,0.14137086903304774
298,25,10,been,0.0,0.0
299,25,11,worse,0.0,0.0
300,25,12,.,0.0,0.0
301,26,0,i,0.0,0.0
302,26,1,love,0.0,0.0
303,26,2,the,0.0,0.0
304,26,3,robust,539.0,0.4016393442622951
305,26,4,middle,285.0,0.21236959761549926
306,26,5,of,212.0,0.15797317436661698
307,26,6,this,142.0,0.10581222056631892
308,26,7,picture,164.0,0.12220566318926974
309,26,8,.,0.0,0.0
310,28,0,the,0.0,0.0
311,28,1,soundtrack,110.0,0.08258258258258258
312,28,2,alone,443.0,0.3325825825825826
313,28,3,is,111.0,0.08333333333333333
314,28,4,worth,129.0,0.09684684684684684
315,28,5,the,111.0,0.08333333333333333
316,28,6,price,150.0,0.11261261261261261
317,28,7,of,0.0,0.0
